ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
RXNIO2-13	Chemical-Reactions; Small-Molecule-Reactions	-	-	(DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols); D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-5; Monogalactosyldiacylglycerols-36-4; CPD-17297; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-6; CPD-17296; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-36-5; CPD-17298; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-36-1; CPD-17295; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-34-6))	(Triacylglycerols=(TAG-18-3-34-2s; TAG-18-3-38-1s; TAG-18-3-36-5s; TAG-18-3-40-2s; TAG-18-3-32-0s; TAG-18-3-36-4s; TAG-18-3-34-3s; TAG-18-3-40-1s; TAG-18-3-40-0s; TAG-18-3-34-1; TAG-18-3-32-2s; TAG-18-3-40-3s; TAG-18-3-38-2s; TAG-18-3-36-0s; TAG-18-3-36-1s; TAG-18-3-38-0s; TAG-18-3-32-1s; TAG-18-3-36-6s; TAG-18-3-38-3s; TAG-18-3-38-5s; TAG-18-3-36-3s; TAG-18-3-40-4s; TAG-18-3-34-0s; TAG-18-3-38-4s); MONO-BETA-D-GALACTOSYLACYLGLYCEROL)	-	-
RIBULP3EPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-504	(RIBULOSE-5P)	(XYLULOSE-5-PHOSPHATE)	-	-
RXN-16635	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-5; Monogalactosyldiacylglycerols-36-4; CPD-17297; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-6; CPD-17296; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-36-5; CPD-17298; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-36-1; CPD-17295; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-34-6); CPD-10364)	(Tetragalactosyldiacylglycerol; DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols))	-	-
F16ALDOLASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-1953; ENZRXN4S-1827; ENZRXN4S-1311; ENZRXN4S-194	(FRUCTOSE-16-DIPHOSPHATE)	(DIHYDROXY-ACETONE-PHOSPHATE; GAP)	-	-
RXN-7658	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2402	(CPD-7002; NADP)	(GERANYLGERANYL-PP; NADPH; PROTON)	-	-
RXN-1226	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-5; Monogalactosyldiacylglycerols-36-4; CPD-17297; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-6; CPD-17296; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-36-5; CPD-17298; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-36-1; CPD-17295; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-34-6))	(CPD-10363; DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols))	-	-
RXN-12347	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2703	(S-ADENOSYLMETHIONINE; DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols))	(Diacylglycerolhomoserines; 5-METHYLTHIOADENOSINE; PROTON)	-	-
ENOYL-ACP-REDUCT-NADH-RXN	Protein-Modification-Reactions	-	ENZRXN4S-1418	(Saturated-Fatty-Acyl-ACPs; NAD)	(TRANS-D2-ENOYL-ACP; NADH; PROTON)	-	-
TRANS-RXN-227	Small-Molecule-Reactions; Transport-Reactions	-	ENZRXN4S-1213	(L-CITRULLINE)	(L-CITRULLINE)	-	-
GPPSYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2772; ENZRXN4S-1997	(CPD-4211; DELTA3-ISOPENTENYL-PP)	(GERANYL-PP; PPI)	-	-
RXN-9952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-572	(CPD-2961; NADP)	(RIBULOSE-5P; CARBON-DIOXIDE; NADPH)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
DAHPSYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3087; ENZRXN4S-1479	(PHOSPHO-ENOL-PYRUVATE; ERYTHROSE-4P; WATER)	(3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P; Pi)	-	-
ORNCARBAMTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-1136	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-1224	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-560	(UDP-SULFOQUINOVOSE; DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols))	(SULFOQUINOVOSYLDIACYLGLYCEROL=(SQDG-36-2; SQDG-36-4; SQDG-36-1; SQDG-34-2; SQDG-32-3; SQDG-34-5; SQDG-34-4; SQDG-34-1; SQDG-34-3; SQDG-36-6; SQDG-32-1; SQDG-34-6; SQDG-36-5; SQDG-36-3; SQDG-32-2; SQDG-32-0); UDP; PROTON)	-	-
CHORISMATE-SYNTHASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3073; ENZRXN4S-1469	(3-ENOLPYRUVYL-SHIKIMATE-5P)	(Pi; CHORISMATE)	-	-
ACONITATEDEHYDR-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-654	(CIT)	(CIS-ACONITATE; WATER)	-	-
RXN-15878	Chemical-Reactions; Small-Molecule-Reactions	-	-	(HYDROXY-METHYL-BUTENYL-DIP; Oxidized-flavodoxins; WATER; PROTON)	(2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE; Reduced-flavodoxins)	-	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-1690; ENZRXN4S-485	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	-	-
4.2.1.93-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-1960	(ATP; CPD-653)	(PROTON; Pi; NADH; ADP)	-	-
RXN-7660	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2400	(PHYTYL-PYROPHOSPHATE; NADP)	(CPD-7003; NADPH; PROTON)	-	-
ACONITATEHYDR-RXN	Chemical-Reactions; Small-Molecule-Reactions	cis-aconitate hydratase	-	(CIS-ACONITATE; WATER)	(THREO-DS-ISO-CITRATE)	-	-
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-405	(WATER; D-SEDOHEPTULOSE-1-7-P2)	(D-SEDOHEPTULOSE-7-P=(CPD-19339); Pi)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-5; Monogalactosyldiacylglycerols-36-4; CPD-17297; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-6; CPD-17296; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-36-5; CPD-17298; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-36-1; CPD-17295; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-34-6); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols))	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294=(CPD-17296); Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293=(CPD-17297); Oxidized-ferredoxins; WATER)	-	-
ISOCITRATE-DEHYDROGENASE-NAD+-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2908; ENZRXN4S-2888	(THREO-DS-ISO-CITRATE; NAD)	(2-KETOGLUTARATE; CARBON-DIOXIDE; NADH)	-	-
1.18.1.2-RXN	Electron-Transfer-Reactions; Protein-Modification-Reactions	-	-	(NADP; PROTON; Reduced-ferredoxins)	(Oxidized-ferredoxins; NADPH)	-	RXN-19772; RXN-15468
ISPH2-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3255	(DELTA3-ISOPENTENYL-PP; Oxidized-ferredoxins; WATER)	(HYDROXY-METHYL-BUTENYL-DIP; Reduced-ferredoxins; PROTON)	-	-
RXN-12753	Chemical-Reactions; Small-Molecule-Reactions	-	-	(NADH; WATER)	(CPD-653)	-	-
RXN-12754	Chemical-Reactions; Small-Molecule-Reactions	-	-	(NADH; WATER)	(CPD0-2472)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE=(phosphatidylcholine-30:0; Phosphatidylcholines-38-5; Phosphatidylcholines-34-4; Phosphatidylcholines-36-1; CPD-17523; 1-Stearoyl-PC; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; Phosphatidylcholines-38-4; Phosphatidylcholines-36-6; Phosphatidylcholines-38-3; Phosphatidylcholines-34-1; Phosphatidylcholines-40-5; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC; 2-arachidonoyl-PC; Phosphatidylcholines-36-5; Phosphatidylcholines-40-4; 1-arachidonoyl-PC; Phosphatidylcholines-34-3; Phosphatidylcholines-36-4; 1-Oleoyl-PC; Phosphatidylcholines-40-3; Phosphatidylcholines-34-2; Phosphatidylcholines-36-3; Phosphatidylcholines-40-2; 1-Linoleoyl-PC; Phosphatidylcholines-38-2; Phosphatidylcholines-32-0; Phosphatidylcholines-36-2; Phosphatidylcholines-38-6); DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols))	(Triacylglycerols=(TAG-18-3-34-2s; TAG-18-3-38-1s; TAG-18-3-36-5s; TAG-18-3-40-2s; TAG-18-3-32-0s; TAG-18-3-36-4s; TAG-18-3-34-3s; TAG-18-3-40-1s; TAG-18-3-40-0s; TAG-18-3-34-1; TAG-18-3-32-2s; TAG-18-3-40-3s; TAG-18-3-38-2s; TAG-18-3-36-0s; TAG-18-3-36-1s; TAG-18-3-38-0s; TAG-18-3-32-1s; TAG-18-3-36-6s; TAG-18-3-38-3s; TAG-18-3-38-5s; TAG-18-3-36-3s; TAG-18-3-40-4s; TAG-18-3-34-0s; TAG-18-3-38-4s); 2-Lysophosphatidylcholines)	-	-
2TRANSKETO-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ERYTHROSE-4P; XYLULOSE-5-PHOSPHATE)	(FRUCTOSE-6P; GAP)	-	-
FARNESYLTRANSTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-1620	(FARNESYL-PP; DELTA3-ISOPENTENYL-PP)	(GERANYLGERANYL-PP; PPI)	-	-
FUMHYDR-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-734	(MAL)	(FUM; WATER)	fumarate hydration; malate dehydration	-
RXN-14972	Protein-Modification-Reactions	-	-	(3-oxo-hexanoyl-ACPs; NADPH; PROTON; MALONYL-ACP)	(3-Oxo-octanoyl-ACPs; NADP; WATER; CARBON-DIOXIDE; ACP)	-	-
RXN0-884	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3256	(CPD-4211; Oxidized-ferredoxins; WATER)	(HYDROXY-METHYL-BUTENYL-DIP; Reduced-ferredoxins; PROTON)	-	-
RXN-12348	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2704	(S-ADENOSYLMETHIONINE; Diacylglycerolhomoserines)	(Diacylglycerol-NNN-trimethylhomoserines; ADENOSYL-HOMO-CYS; PROTON)	-	-
RXN-12752	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-1163	(CPD0-2472)	(CPD-653)	-	-
ISOCIT-CLEAV-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3127	(THREO-DS-ISO-CITRATE)	(GLYOX; SUC)	-	-
DXS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3228	(PROTON; PYRUVATE; GAP)	(DEOXYXYLULOSE-5P; CARBON-DIOXIDE)	-	-
ACETYL-COA-CARBOXYLTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2169; ENZRXN4S-1789; ENZRXN4S-1653; ENZRXN4S-1274; ENZRXN4S-677; ENZRXN4S-278	(ATP; ACETYL-COA; HCO3)	(ADP; Pi; MALONYL-COA; PROTON)	-	-
TRANS-RXN-230	Small-Molecule-Reactions; Transport-Reactions	-	ENZRXN4S-1214	(L-ORNITHINE)	(L-ORNITHINE)	-	-
RXN-7798	Chemical-Reactions; Small-Molecule-Reactions	ceramide II desaturase	-	(C18-Phytoceramides; OXYGEN-MOLECULE; FERROCYTOCHROME-B5; PROTON)	(4-Hydroxysphing-8E-enine-ceramides; FERRICYTOCHROME-B5; WATER)	-	-
3-DEHYDROSPHINGANINE-REDUCTASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-13612; NADP)	(DEHYDROSPHINGANINE; NADPH; PROTON)	-	-
SHIKIMATE-5-DEHYDROGENASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3074; ENZRXN4S-1404	(SHIKIMATE; NADP)	(PROTON; 3-DEHYDRO-SHIKIMATE; NADPH)	-	-
CARBPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2581; ENZRXN4S-2439	(ATP; GLN; HCO3; WATER)	(GLT; CARBAMOYL-P; ADP; Pi; PROTON)	-	RXN-13202; GLUTAMIN-RXN
SPHINGANINE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-13612; ATP)	(PROTON; CPD-649; ADP)	-	-
2OXOGLUTARATEDEH-RXN	Composite-Reactions; Small-Molecule-Reactions	2-oxoglutarate dehydrogenase complex	-	(2-KETOGLUTARATE; CO-A; NAD)	(SUC-COA; CARBON-DIOXIDE; NADH)	2-oxoglutarate dehydrogenation; &alpha;-ketoglutarate oxidative decarboxylation	2OXOGLUTDECARB-RXN; RXN0-1147; RXN-7716
FPPSYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2771	(GERANYL-PP; DELTA3-ISOPENTENYL-PP)	(FARNESYL-PP; PPI)	-	-
RXN-7697	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3056; ENZRXN4S-1041; ENZRXN4S-869; ENZRXN4S-813; ENZRXN4S-740; ENZRXN4S-711; ENZRXN4S-706; ENZRXN4S-574; ENZRXN4S-484; ENZRXN4S-480; ENZRXN4S-185; ENZRXN4S-85	(MALONYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs)	(Very-Long-Chain-oxoacyl-CoAs; CARBON-DIOXIDE; CO-A)	-	-
RXN-13482	Chemical-Reactions; Small-Molecule-Reactions	-	-	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-14250	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD3DJ-82=(Ceramide-NdS; Inositolphosphoryl-Ceramides; Plant-Ceramide-Phosphate); OXYGEN-MOLECULE; FERROCYTOCHROME-B5; PROTON)	(C18-Phytoceramides; WATER; FERRICYTOCHROME-B5)	-	-
PHOSPHOLIPASE-A2-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2769; ENZRXN4S-2196; ENZRXN4S-1694; ENZRXN4S-1660; ENZRXN4S-878	(PHOSPHATIDYLCHOLINE=(phosphatidylcholine-30:0; Phosphatidylcholines-38-5; Phosphatidylcholines-34-4; Phosphatidylcholines-36-1; CPD-17523; 1-Stearoyl-PC; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; Phosphatidylcholines-38-4; Phosphatidylcholines-36-6; Phosphatidylcholines-38-3; Phosphatidylcholines-34-1; Phosphatidylcholines-40-5; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC; 2-arachidonoyl-PC; Phosphatidylcholines-36-5; Phosphatidylcholines-40-4; 1-arachidonoyl-PC; Phosphatidylcholines-34-3; Phosphatidylcholines-36-4; 1-Oleoyl-PC; Phosphatidylcholines-40-3; Phosphatidylcholines-34-2; Phosphatidylcholines-36-3; Phosphatidylcholines-40-2; 1-Linoleoyl-PC; Phosphatidylcholines-38-2; Phosphatidylcholines-32-0; Phosphatidylcholines-36-2; Phosphatidylcholines-38-6); WATER)	(2-Lysophosphatidylcholines; Fatty-Acids=(Cutin-Monomers); PROTON)	-	-
RXN-2762	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-802; ENZRXN4S-676	(S-ADENOSYLMETHIONINE; 2-METHYL-6-SOLANYL-14-BENZOQUINONE)	(CPD-12829; ADENOSYL-HOMO-CYS; PROTON)	-	-
RXN-7711	Chemical-Reactions; Small-Molecule-Reactions	-	-	(Very-long-Chain-234-Saturated-acyl-CoAs; NADP)	(Very-Long-Chain-Trans-23-Dehydroacyl-CoA; NADPH; PROTON)	-	-
SUCCCOASYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2339; ENZRXN4S-2318	(SUC; CO-A; ATP)	(SUC-COA; ADP; Pi)	Succinate thiokinase; succinyl CoA synthesis	-
SERINE-C-PALMITOYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-3254; ENZRXN4S-1147	(PALMITYL-COA; SER; PROTON)	(DEHYDROSPHINGANINE; CARBON-DIOXIDE; CO-A)	-	-
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	Protein-Modification-Reactions	-	ENZRXN4S-3233; ENZRXN4S-2251; ENZRXN4S-957; ENZRXN4S-891; ENZRXN4S-265; ENZRXN4S-243; ENZRXN4S-233; ENZRXN4S-204	(OH-ACYL-ACP)	(TRANS-D2-ENOYL-ACP; WATER)	-	-
3-OXOACYL-ACP-REDUCT-RXN	Protein-Modification-Reactions	-	ENZRXN4S-3234; ENZRXN4S-1172; ENZRXN4S-1166; ENZRXN4S-1008; ENZRXN4S-958; ENZRXN4S-892; ENZRXN4S-884; ENZRXN4S-266; ENZRXN4S-255; ENZRXN4S-244; ENZRXN4S-234; ENZRXN4S-205	(OH-ACYL-ACP; NADP)	(B-KETOACYL-ACP; NADPH; PROTON)	-	-
RXN-7904	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4S-2654; ENZRXN4S-2616; ENZRXN4S-2550; ENZRXN4S-1714; ENZRXN4S-329	(Long-Chain-Fatty-Acids=(Long-chain-fatty-acyl-AMPs; CPD-10244; CPD-730); CO-A; ATP)	(Long-Chain-Acyl-CoAs=(CPD-17578; CPD0-2228; CPD-21036; Long-Chain-3S-Hydroxyacyl-CoAs; Mycolipenyl-CoA; CPD-10254; CPD-17621); PPI; AMP)	-	-
