ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
Phosphatidates-34-6	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-34:6	phosphatidic acid-34:6; PA-34:6; PA34:6	['-']	-	['-']	phosphatidic acid-34:6; PA-34:6; PA34:6	['-']
Phosphatidates-34-1	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-34:1	phosphatidic acid-34:1; PA-34:1; PA34:1	['-']	-	['-']	phosphatidic acid-34:1; PA-34:1; PA34:1	['-']
Phosphatidates-36-4	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-36:4	phosphatidic acid-36:4; PA-36:4; PA36:4	['-']	-	['-']	phosphatidic acid-36:4; PA-36:4; PA36:4	['-']
Phosphatidates-34-4	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-34:4	phosphatidic acid-34:4; PA-34:4; PA34:4	['-']	-	['-']	phosphatidic acid-34:4; PA-34:4; PA34:4	['-']
2-Stearoyl-L-Phosphatidate	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE; Stearoyl-lipid	Phosphatidic acid	1-acyl-2-stearoyl-sn-glycerol 3-phosphate	-	['-']	-	CCCCCCCCCCCCCCCCCC(=O)O[C@@H](COP(=O)([O-])[O-])COC(=O)[R]	['-']	['-']
Phosphatidates-36-3	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-36:3	phosphatidic acid-36:3; PA-36:3; PA36:3	['-']	-	['-']	phosphatidic acid-36:3; PA-36:3; PA36:3	['-']
Phosphatidates-34-3	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-34:3	phosphatidic acid-34:3; PA-34:3; PA34:3	['-']	-	['-']	phosphatidic acid-34:3; PA-34:3; PA34:3	['-']
Phosphatidates-36-6	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-36:6	phosphatidic acid-36:6; PA-36:6; PA36:6	['-']	-	['-']	phosphatidic acid-36:6; PA-36:6; PA36:6	['-']
1-Stearoyl-2-Acyl-Glycerol-P	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	1-stearoyl-2-acyl-sn-glycerol 3-phosphate	-	['-']	-	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP([O-])(=O)[O-]	['-']	['-']
1-Palmitoyl-2-Acyl-Glycerol-P	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	1-palmitoyl-2-acyl-sn-glycerol 3-phosphate	-	['-']	-	CCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP([O-])(=O)[O-]	['-']	['-']
1-Oleoyl-2-Acyl-Glycerol-P	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	1-oleoyl-2-acyl-sn-glycerol 3-phosphate	-	['-']	-	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP([O-])(=O)[O-]	['-']	['-']
1-Linoleoyl-2-Acyl-Glycerol-P	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	1-linoleoyl-2-acyl-sn-glycerol 3-phosphate	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP([O-])(=O)[O-]	['-']	['-']
Phosphatidates-34-2	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-34:2	phosphatidic acid-34:2; PA-34:2; PA34:2	['-']	-	['-']	phosphatidic acid-34:2; PA-34:2; PA34:2	['-']
1-Arachidonoyl-2-Acyl-Glycerol-P	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	1-arachidonoyl-2-acyl-sn-glycerol 3-phosphate	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](OC(=O)[R])COP([O-])(=O)[O-]	['-']	['-']
1-Acyl-2-Arachidonoyl-Glycerol-P	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	1-acyl-2-arachidonoyl-sn-glycerol 3-phosphate	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC([R])=O)COP([O-])(=O)[O-]	2-arachidonoyl-PA	['-']
Phosphatidates-36-5	L-PHOSPHATIDATE	Glycerophospholipids	L-PHOSPHATIDATE	Phosphatidic acid	phosphatidate-36:5	phosphatidic acid-36:5; PA-36:5; PA36:5	['-']	-	['-']	phosphatidic acid-36:5; PA-36:5; PA36:5	['-']
CO-A	-	Fatty acyls	Cofactors	Acyl-Coenzyme A	coenzyme A	-	(C 21);(H 32);(N 7);(O 16);(P 3);(S 1)	(BIGG 33502 NIL |kothari| 3584718837 NIL NIL); (REFMET Coenzyme A NIL |midford| 3701443689 NIL NIL); (BIGG coa NIL |kothari| 3661824226 NIL NIL); (|Wikipedia| Coenzyme_a NIL |caspi| 3612121242 NIL NIL); (METABOLIGHTS MTBLC57287 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01423 NIL |kothari| 3608601855 NIL NIL); (CHEBI 57287 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25113190 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00007258 NIL |achi1| 3445698160 NIL NIL); (CAS 85-61-0); (LIGAND-CPD C00010 NIL |sreddy| 3298320400 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	CoA; co-A-SH; co-enzyme-A; co-A; HS-CoA	['-']
S-ADENOSYLMETHIONINE	-	-	Amino-Acid-Derivatives	-	S-adenosyl-L-methionine	SAM	(C 15);(H 23);(N 6);(O 5);(S 1)	(CHEBI 33442 NIL |caspi| 3716224426 NIL NIL); (BIGG 33530 NIL |kothari| 3584718837 NIL NIL); (REFMET S-adenosyl-L-methioninate NIL |midford| 3701443689 NIL NIL); (BIGG amet NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 24762165 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC59789 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01185 NIL |kothari| 3608597114 NIL NIL); (CHEBI 59789 NIL |caspi| 3501080055 NIL NIL); (LIGAND-CPD C00019 NIL |kr| 3346617700 NIL NIL); (CAS 29908-03-0)	C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+]	(S)-S-adenosyl-L-methionine; AdoMet; SAM; 2-S-adenosyl-L-methionine; S-adenosyl-methionine; adenosylmethionine; S-adenosylmethionine	['-']
Diacylglycerolhomoserines	-	-	Glycerides	-	diacylglycerolhomoserine	-	['-']	-	C(OCC[C@H]([NH3+])C([O-])=O)[C@H](OC(=O)[R2])COC(=O)[R1]	DGHS	['-']
Diacylglycerol-NNN-trimethylhomoserines	-	-	Diacyl-sn-Glycerols	-	diacylglyceryl-N,N,N-trimethyl-L-homoserine	-	['-']	(LIGAND-CPD C18169 NIL |kothari| 3535124255 NIL NIL)	C[N+](C)(C)[C@@H](CCOC[C@H](OC(=O)[R2])COC(=O)[R1])C([O-])=O	DGTS	['-']
ADENOSYL-HOMO-CYS	-	-	Modified-Amino-Acids	-	S-adenosyl-L-homocysteine	SAH	(C 14);(H 20);(N 6);(O 5);(S 1)	(BIGG 33543 NIL |kothari| 3584718837 NIL NIL); (REFMET S-Adenosylhomocysteine NIL |midford| 3697479617 NIL NIL); (BIGG ahcys NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 25246222 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57856 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00939 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57856 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C00021 NIL |kr| 3346617699 NIL NIL); (CAS 979-92-0)	C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+]	SAH; S-adenosylhomocysteine; 2-S-adenosyl-L-homocysteine; AdoHcy; 2-S-adenosyl-L-homocysteine; S-adenosyl-homocysteine; S-adenosylhomocysteine; adenosyl-homo-cys; adenosylhomocysteine; adenosylhomo-cys	['-']
PROTON	-	-	Monovalent-Inorganic-Cations; Subatomic-Particles	-	H+	-	(H 1)	(BIGG 33778 NIL |kothari| 3584718837 NIL NIL); (BIGG h NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB59597 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 1010 NIL |kothari| 3563632849 NIL NIL); (PUBCHEM 1038 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15378 NIL |taltman| 3452438078 NIL NIL); (CAS 12408-02-5 NIL |kr| 3346617700 NIL NIL); (LIGAND-CPD C00080 NIL |kr| 3346617700 NIL NIL)	[H+]	hydrogen ion; proton; H	['-']
GLC-1-P	-	-	Alpha-D-aldose-1-phosphates; Alpha-Hexose-1-Phosphates; D-glucose-1-phosphates	-	&alpha-D-glucopyranose 1-phosphate	-	(C 6);(H 11);(O 9);(P 1)	(REFMET Glucose-1-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG g1p NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58601 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01586 NIL |kothari| 3608601973 NIL NIL); (CHEMSPIDER 5441206 NIL |kothari| 3563631941 NIL NIL); (CHEBI 58601 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 7091266 NIL |taltman| 3466375285 NIL NIL); (CAS 59-56-3); (LIGAND-CPD C00103 NIL |sreddy| 3295720539 NIL NIL)	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@H](O)1)	glucose 1-phosphate; cori ester; D-glucose 1-phosphate; glucose-1P; &alpha-glucose-1-phosphate; D-glucose-&alpha-1-phosphate; &alpha-D-glucose-1-P; D-glucose-1-phosphate; &alpha-D-glucose 1-phosphate	['-']
UTP	-	-	Pyrimidine-ribonucleosides-5-PPP; Pyrimidines	-	UTP	-	(C 9);(H 11);(N 2);(O 15);(P 3)	(BIGG 33760 NIL |kothari| 3584718837 NIL NIL); (REFMET UTP NIL |midford| 3701443689 NIL NIL); (BIGG utp NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC46398 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00285 NIL |kothari| 3608602424 NIL NIL); (CHEMSPIDER 5414500 NIL |kothari| 3563631943 NIL NIL); (PUBCHEM 7058168 NIL |taltman| 3497976212 NIL NIL); (CHEBI 46398 NIL |taltman| 3452363077 NIL NIL); (LIGAND-CPD C00075 NIL |kr| 3346617700 NIL NIL); (CAS 63-39-8)	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2))	uridine-triphosphate; uridine-5'-triphosphate	['-']
CPD-12575	-	-	NDP-alpha-D-glucoses; NDP-glucoses; UDP-sugar	-	UDP-&alpha-D-glucose	-	(C 15);(H 22);(N 2);(O 17);(P 2)	(BIGG 33576 NIL |kr| 3618349750 NIL NIL); (BIGG udpg NIL |kothari| 3661824226 NIL NIL); (LIGAND-CPD C00029 NIL |kr| 3618349505 NIL NIL); (PUBCHEM 16667346 NIL |kothari| 3599486668 NIL NIL); (CHEMSPIDER 10239191 NIL |kothari| 3563631831 NIL NIL); (CHEBI 58885 NIL |ong| 3523630741 NIL NIL)	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O)	UDPG; UDP-glucose; UDP-D-glucose	['-']
PPI	-	-	Polyphosphates	-	diphosphate	-	(H 1);(O 7);(P 2)	(BIGG 33511 NIL |kothari| 3584718837 NIL NIL); (BIGG ppi NIL |kothari| 3661824225 NIL NIL); (CHEBI 29888 NIL |kothari| 3619448395 NIL NIL); (METABOLIGHTS MTBLC33019 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00250 NIL |kothari| 3608602249 NIL NIL); (DRUGBANK DB04160 NIL |kothari| 3594430422 NIL NIL); (CHEMSPIDER 996 NIL |kothari| 3563632853 NIL NIL); (PUBCHEM 1023 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C00013 NIL |kr| 3346617701 NIL NIL); (CAS 2466-09-3)	O=P(O)(OP([O-])([O-])=O)[O-]	PPi; PP; pyrophosphate	['-']
CPD-2187	-	Glycerolipids	Monogalactosyldiacylglycerols-34-1	Monohexosyldiacylglycerol	1-18:1-2-16:0-monogalactosyldiacylglycerol	18:1-16:0-MGDG	(C 43);(H 80);(O 10)	(CHEBI 90507 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 44593354 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCCCCCCCCCCCC)=O)=O	18:1-16:0-MGDG; 1-(9Z-octadecenoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol	['-']
OXYGEN-MOLECULE	-	-	Inorganic-Compounds	-	oxygen	O<SUB>2</SUB>	(O 2)	(BIGG 33493 NIL |kothari| 3584718837 NIL NIL); (BIGG o2 NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC15379 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01377 NIL |kothari| 3604149734 NIL NIL); (CHEMSPIDER 952 NIL |kothari| 3563632861 NIL NIL); (PUBCHEM 977 NIL |taltman| 3466375284 NIL NIL); (CHEBI 15379 NIL |taltman| 3452438148 NIL NIL); (LIGAND-CPD C00007 NIL |kr| 3346617701 NIL NIL); (CAS 7782-44-7)	O=O	oxygen molecule	O2
Reduced-ferredoxins	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-2188	-	Glycerolipids	Monogalactosyldiacylglycerols-34-2	Monohexosyldiacylglycerol	1-18:1-2-16:1-monogalactosyldiacylglycerol	18:1-16:1-MGDG	(C 43);(H 78);(O 10)	(PUBCHEM 90658678 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/CCCCCCCC)=O)=O	18:1-16:1-MGDG; 1-(9Z-octadecenoyl)-2-(7Z-hexadecenoyl)-3-O-beta-D-galactosyl-sn-glycerol,	['-']
WATER	-	-	Compounds	-	H2O	-	(H 2);(O 1)	(BIGG 33474 NIL |kothari| 3584718837 NIL NIL); (BIGG h2o NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC15377 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02111 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 937 NIL |kothari| 3563632863 NIL NIL); (CHEBI 15377 NIL |taltman| 3452438148 NIL NIL); (PUBCHEM 962 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C00001 NIL |kr| 3346617699 NIL NIL); (CAS 7732-18-5)	O	H2O; hydrogen oxide; water	['-']
Oxidized-ferredoxins	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Pyruvate-dehydrogenase-dihydrolipoate	-	-	Dihydro-Lipoyl-Proteins	-	[pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine	-	['-']	(LIGAND-CPD C15973 NIL |paley| 3513948628 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)C(CCCCNC(CCCCC(S)CCS)=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
NAD	SUPER	-	NAD-P-OR-NOP	-	NAD+	-	(C 21);(H 26);(N 7);(O 14);(P 2)	(BIGG 33480 NIL |kothari| 3584718837 NIL NIL); (REFMET NAD+ NIL |midford| 3701443689 NIL NIL); (BIGG nad NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57540 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00902 NIL |kothari| 3608602071 NIL NIL); (CHEMSPIDER 10239196 NIL |kothari| 3563631841 NIL NIL); (CHEBI 57540 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15938971 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00003 NIL |kr| 3346617700 NIL NIL); (CAS 53-84-9)	C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5)	NAD+; beta-nicotinamide adenine dinucleotide; coenzyme I; diphosphopyridine nucleotide; diphosphopyridine nucleotide oxidized; nicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide oxidized; NAD-oxidized; NAD-ox; DPN+; DPN-ox; DPN; &beta-nicotinamide adenine dinucleotide; NAD; &beta-NAD+	['-']
Pyruvate-dehydrogenase-lipoate	-	-	Lipoyl-Protein-N6-lipoyllysine	-	[pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine	-	['-']	(LIGAND-CPD C15972 NIL |kothari| 3515251916 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)C(CCCCNC(CCCC[C@@H]1(SSCC1))=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
NADH	SUPER	-	NADH-P-OR-NOP	-	NADH	-	(C 21);(H 27);(N 7);(O 14);(P 2)	(BIGG 33484 NIL |kothari| 3584718837 NIL NIL); (REFMET NADH NIL |midford| 3701443689 NIL NIL); (BIGG nadh NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57945 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01487 NIL |kothari| 3608601898 NIL NIL); (CHEMSPIDER 10239197 NIL |kothari| 3563631797 NIL NIL); (CHEBI 57945 NIL |kothari| 3557078252 NIL NIL); (PUBCHEM 21604869 NIL |ong| 3523387880 NIL NIL); (CAS 58-68-4 NIL |kothari| 3492444255 NIL NIL); (LIGAND-CPD C00004 NIL |kr| 3346617700 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	NADH2; NADH2; dihydrodiphosphopyridine nucleotide; diphosphopyridine nucleotide reduced; dihydronicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide reduced; NAD-reduced; NADH+H+; DPNH; &beta-NADH	['-']
D-SEDOHEPTULOSE-7-P	-	-	Sugar-Phosphate	-	D-sedoheptulose 7-phosphate	-	(C 7);(H 13);(O 10);(P 1)	(REFMET Sedoheptulose 7-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG s7p NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57483 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01068 NIL |kothari| 3608640722 NIL NIL); (BIGG 34485 NIL |kothari| 3584718837 NIL NIL); (LIGAND-CPD C05382 NIL |kothari| 3536420098 NIL NIL); (CHEBI 57483 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 46878379 NIL |ong| 3523387880 NIL NIL); (CAS 2646-35-7)	C(O)C([C@@H](O)[C@@H]([C@H](O)[C@@H](COP(=O)([O-])[O-])O)O)=O	D-Sedoheptulose-7-P; heptulose 7-phosphate; sedoheptulose-7-P; sedo-heptulose-7-phosphate	D-altro-2-heptulose, 7-(dihydrogen phosphate)
