ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
RXN-12155	Chemical-Reactions; Small-Molecule-Reactions	behenate &omega;-hydroxylase	-	(CPD-10279; Red-NADPH-Hemoprotein-Reductases; OXYGEN-MOLECULE)	(CPD-14826; Ox-NADPH-Hemoprotein-Reductases; WATER)	-	-
RXN-8303	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8077; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8079; WATER; Oxidized-ferredoxins)	-	-
RXN-7763	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-7025; Nucleoside-Triphosphates))	(PHYTYL-PYROPHOSPHATE; Nucleoside-Diphosphates))	-	-
RXN-12295	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-11073; ENZRXN5A-10604	(CPD-13218; NADPH; PROTON)	(CPD-13220; NADP)	-	-
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-23231; ENZRXN5A-22454; ENZRXN5A-17082; ENZRXN5A-13623; ENZRXN5A-6406; ENZRXN5A-3058	(S-ADENOSYLMETHIONINE; GAMA-TOCOPHEROL)	(ADENOSYL-HOMO-CYS; ALPHA-TOCOPHEROL; PROTON)	-	-
RXN-6421	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22434; ENZRXN5A-17427	(SPERMINE; OXYGEN-MOLECULE; WATER)	(CPD-6121; CPD-313; HYDROGEN-PEROXIDE)	-	-
TRANS-RXN-229	Small-Molecule-Reactions; Transport-Reactions	-	-	(L-ORNITHINE)	(L-ORNITHINE)	-	-
RXN-9524	Protein-Modification-Reactions	3-oxo-octanoyl-[acyl-carrier protein] reductase	-	(3-Hydroxy-octanoyl-ACPs; NADP)	(3-Oxo-octanoyl-ACPs; NADPH; PROTON)	-	-
RIBULP3EPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22878; ENZRXN5A-22877; ENZRXN5A-22876; ENZRXN5A-19361; ENZRXN5A-6396; ENZRXN5A-1528	(RIBULOSE-5P)	(XYLULOSE-5-PHOSPHATE)	-	-
RXN-6724	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-21984; ENZRXN5A-20331; ENZRXN5A-14972; ENZRXN5A-14805; ENZRXN5A-14804; ENZRXN5A-14803; ENZRXN5A-14802; ENZRXN5A-13105; ENZRXN5A-12259; ENZRXN5A-12258; ENZRXN5A-10955; ENZRXN5A-10709; ENZRXN5A-10708; ENZRXN5A-10707; ENZRXN5A-8293; ENZRXN5A-8292; ENZRXN5A-8291; ENZRXN5A-8290; ENZRXN5A-8289; ENZRXN5A-6903; ENZRXN5A-5159; ENZRXN5A-4968; ENZRXN5A-4143	(BENZOYLCOA; BENZYL-ALCOHOL)	(CPD-6443; CO-A)	-	-
UDPACYLGLCNACDEACETYL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-15852; ENZRXN5A-13802; ENZRXN5A-3404; ENZRXN5A-3403; ENZRXN5A-1977	(UDP-OHMYR-ACETYLGLUCOSAMINE; WATER)	(UDP-OHMYR-GLUCOSAMINE; ACET)	-	-
DCTP-PYROPHOSPHATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22836; ENZRXN5A-18570; ENZRXN5A-18402; ENZRXN5A-18181; ENZRXN5A-8526	(DCTP; WATER)	(PROTON; DCMP; PPI)	-	-
RXNQT-4397	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-697; CPD-12575)	(CPDQT-523; UDP; PROTON)	-	-
RXN-16418	Chemical-Reactions; Small-Molecule-Reactions	-	-	(OCTADEC-9-ENE-118-DIOIC-ACID; CO-A; ATP)	(CPD-17624; PPI; AMP)	-	-
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-21983; ENZRXN5A-16923; ENZRXN5A-10956; ENZRXN5A-6663; ENZRXN5A-2535; ENZRXN5A-206	(CPD-674; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(COUMARATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-5641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; SER)	(ETHANOL-AMINE; CARBON-DIOXIDE)	-	-
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22886; ENZRXN5A-18356; ENZRXN5A-13797; ENZRXN5A-13796; ENZRXN5A-13381; ENZRXN5A-13199; ENZRXN5A-13198; ENZRXN5A-13197; ENZRXN5A-12304; ENZRXN5A-9915; ENZRXN5A-8914; ENZRXN5A-8913; ENZRXN5A-8912; ENZRXN5A-8911; ENZRXN5A-8910; ENZRXN5A-6053; ENZRXN5A-4872; ENZRXN5A-4367; ENZRXN5A-1178; ENZRXN5A-1163; ENZRXN5A-869	(S-ADENOSYLMETHIONINE; CAFFEOYL-COA)	(PROTON; FERULOYL-COA; ADENOSYL-HOMO-CYS)	-	-
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	Protein-Modification-Reactions	-	ENZRXN5A-16058; ENZRXN5A-820	(R-3-hydroxymyristoyl-ACPs; UDP-OHMYR-GLUCOSAMINE)	(OH-MYRISTOYL; ACP; PROTON)	-	-
CTPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-15220; ENZRXN5A-12285; ENZRXN5A-12282; ENZRXN5A-12279; ENZRXN5A-9305; ENZRXN5A-9211; ENZRXN5A-8717; ENZRXN5A-8714; ENZRXN5A-8711; ENZRXN5A-8708; ENZRXN5A-8705; ENZRXN5A-1386	(ATP; UTP; GLN; WATER)	(PROTON; ADP; Pi; CTP; GLT)	-	GLUTAMIN-RXN; RXN-14325
RXN-8313	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8082; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8083; WATER; Oxidized-ferredoxins)	-	-
ORNCARBAMTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-10233; ENZRXN5A-9881; ENZRXN5A-9880	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-9952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-20948; ENZRXN5A-12398; ENZRXN5A-9244; ENZRXN5A-8406; ENZRXN5A-5457; ENZRXN5A-5048	(CPD-2961; NADP)	(RIBULOSE-5P; CARBON-DIOXIDE; NADPH)	-	-
THRESYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-21295; ENZRXN5A-17005; ENZRXN5A-2338; ENZRXN5A-581	(O-PHOSPHO-L-HOMOSERINE; WATER)	(Pi; THR)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
RXN-8363	Composite-Reactions; Small-Molecule-Reactions	-	-	(CPD-8160; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8161; WATER; Oxidized-ferredoxins)	-	-
CHORISMATE-SYNTHASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-18608; ENZRXN5A-18607; ENZRXN5A-9851; ENZRXN5A-8371; ENZRXN5A-480	(3-ENOLPYRUVYL-SHIKIMATE-5P)	(Pi; CHORISMATE)	-	-
4.2.3.19-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-11010; ENZRXN5A-339; ENZRXN5A-338	(ENT-COPALYL-DIPHOSPHATE)	(PPI; CPD1F-128)	-	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-21516; ENZRXN5A-19183; ENZRXN5A-18273; ENZRXN5A-14566; ENZRXN5A-10920; ENZRXN5A-6319; ENZRXN5A-5222; ENZRXN5A-2756	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	-	-
RXN-6424	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-6121)	(CPD-6123; WATER)	-	-
RXN1F-161	Chemical-Reactions; Small-Molecule-Reactions	GA<sub>12</sub>-aldehyde monooxygenase	ENZRXN5A-21243; ENZRXN5A-21239; ENZRXN5A-21235; ENZRXN5A-21231; ENZRXN5A-21085; ENZRXN5A-18493; ENZRXN5A-18489; ENZRXN5A-18384; ENZRXN5A-18380; ENZRXN5A-18376; ENZRXN5A-15920; ENZRXN5A-15916; ENZRXN5A-14776; ENZRXN5A-14770	(CPD1F-138; Red-NADPH-Hemoprotein-Reductases; OXYGEN-MOLECULE)	(CPD1F-95; Ox-NADPH-Hemoprotein-Reductases; WATER; PROTON)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(CPD-17295; Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-1; Monogalactosyldiacylglycerols-38-4; CPD-17296; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-38-5; CPD-17297; Monogalactosyldiacylglycerols-36-3; CPD-17298); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; CPD-17375; CPD-13040))	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294=(CPD-17296); Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293=(CPD-17297); Oxidized-ferredoxins; WATER)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE=(phosphatidylcholine-30:0; Phosphatidylcholines-40-5; Phosphatidylcholines-40-4; Phosphatidylcholines-40-3; Phosphatidylcholines-40-2; Phosphatidylcholines-38-6; Phosphatidylcholines-38-5; Phosphatidylcholines-38-4; Phosphatidylcholines-38-3; Phosphatidylcholines-38-2; Phosphatidylcholines-36-1; Phosphatidylcholines-34-4; Phosphatidylcholines-32-0; 2-arachidonoyl-PC; 1-arachidonoyl-PC; 1-Stearoyl-PC; 1-Oleoyl-PC; 1-Linoleoyl-PC; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC); DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; CPD-17375; CPD-13040))	(Triacylglycerols=(TAG-18-3-36-5s; TAG-18-3-32-0s; TAG-18-3-38-2s; TAG-18-3-32-2s; TAG-18-3-36-0s; TAG-18-3-32-1s; TAG-18-3-36-1s; TAG-18-3-38-3s; TAG-18-3-36-6s; TAG-18-3-38-5s; TAG-18-3-40-4s; TAG-18-3-36-3s; TAG-18-3-34-3s; TAG-18-3-38-4s; TAG-18-3-34-2s; TAG-18-3-38-0s; TAG-18-3-40-3s; TAG-18-3-34-1; TAG-18-3-34-0s; TAG-18-3-38-1s; TAG-18-3-40-2s; TAG-18-3-36-4s; TAG-18-3-40-0s; TAG-18-3-40-1s; CPD-13014); 2-Lysophosphatidylcholines)	-	-
RXN-8302	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2188; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8077; WATER; Oxidized-ferredoxins)	-	-
THYKI-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22965; ENZRXN5A-22964; ENZRXN5A-22963; ENZRXN5A-22962; ENZRXN5A-22894; ENZRXN5A-22375; ENZRXN5A-21917; ENZRXN5A-21916; ENZRXN5A-20650; ENZRXN5A-17706; ENZRXN5A-12726; ENZRXN5A-12725; ENZRXN5A-8900; ENZRXN5A-6912; ENZRXN5A-3744; ENZRXN5A-3743; ENZRXN5A-3742; ENZRXN5A-3741; ENZRXN5A-3740; ENZRXN5A-2922; ENZRXN5A-2790	(THYMIDINE; ATP)	(PROTON; TMP; ADP)	-	-
RXN-4737	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-4616)	(PROTON; CPD-4621; UDP)	-	-
RXN-9527	Protein-Modification-Reactions	3-oxo-decanoyl-[acyl-carrier protein] synthase	-	(Octanoyl-ACPs; MALONYL-ACP; PROTON)	(3-oxo-decanoyl-ACPs; CARBON-DIOXIDE; ACP)	-	-
DEOXYADENYLATE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ATP; DAMP)	(ADP; DADP)	-	-
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(VAL; 2-KETOGLUTARATE)	(GLT; 2-KETO-ISOVALERATE)	-	-
CARBPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-23131; ENZRXN5A-15674; ENZRXN5A-15668; ENZRXN5A-14065; ENZRXN5A-14059; ENZRXN5A-14053; ENZRXN5A-14047; ENZRXN5A-13780; ENZRXN5A-13774; ENZRXN5A-12396; ENZRXN5A-9675; ENZRXN5A-8648; ENZRXN5A-8642; ENZRXN5A-8636; ENZRXN5A-7616; ENZRXN5A-2651	(ATP; GLN; HCO3; WATER)	(GLT; CARBAMOYL-P; ADP; Pi; PROTON)	-	RXN-13202; GLUTAMIN-RXN
SPHINGANINE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-20548; ENZRXN5A-20546; ENZRXN5A-16349; ENZRXN5A-12938; ENZRXN5A-10712; ENZRXN5A-7776	(CPD-13612; ATP)	(PROTON; CPD-649; ADP)	-	-
RXN-1062	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-14755; ENZRXN5A-7057; ENZRXN5A-3301; ENZRXN5A-1928; ENZRXN5A-351; ENZRXN5A-350	(CPD-17621; NADPH; OXYGEN-MOLECULE; PROTON)	(CPD-17627; NADP; WATER)	-	-
RXN-16416	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22314; ENZRXN5A-15414; ENZRXN5A-14682; ENZRXN5A-14360; ENZRXN5A-14357; ENZRXN5A-3736; ENZRXN5A-3615; ENZRXN5A-1184; ENZRXN5A-878	(18-HYDROXYOLEATE; NADP)	(18-OXOOLEATE; NADPH; PROTON)	-	-
R524-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-14185; ENZRXN5A-3686	(CPD-69; HCO3; PROTON)	(CARBAMATE; CARBON-DIOXIDE)	-	-
RXN-14014	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-21378; ENZRXN5A-21377; ENZRXN5A-14208; ENZRXN5A-14207; ENZRXN5A-6362; ENZRXN5A-4533; ENZRXN5A-4532	(DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE; NAD-P-OR-NOP=(NADP; NAD); WATER)	(CPD-14443; NADH-P-OR-NOP=(NADPH; NADH); PROTON)	-	-
RXN-11625	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-21940; ENZRXN5A-18090	(CTP; 2-TRANS6-TRANS-FARNESOL)	(CDP; CPD-12587; PROTON)	-	-
RXN-9533	Protein-Modification-Reactions	-	-	(R-3-hydroxydodecanoyl-ACPs)	(Dodec-2-enoyl-ACPs; WATER)	-	-
RXN-7697	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-23168; ENZRXN5A-23153; ENZRXN5A-23145; ENZRXN5A-22282; ENZRXN5A-21717; ENZRXN5A-20821; ENZRXN5A-20212; ENZRXN5A-19934; ENZRXN5A-19797; ENZRXN5A-19537; ENZRXN5A-19499; ENZRXN5A-19427; ENZRXN5A-19304; ENZRXN5A-19196; ENZRXN5A-18996; ENZRXN5A-18965; ENZRXN5A-18718; ENZRXN5A-18625; ENZRXN5A-18046; ENZRXN5A-17973; ENZRXN5A-17829; ENZRXN5A-16913; ENZRXN5A-16847; ENZRXN5A-16539; ENZRXN5A-16400; ENZRXN5A-15843; ENZRXN5A-15796; ENZRXN5A-15762; ENZRXN5A-15697; ENZRXN5A-15696; ENZRXN5A-14937; ENZRXN5A-14750; ENZRXN5A-13530; ENZRXN5A-13354; ENZRXN5A-13353; ENZRXN5A-13101; ENZRXN5A-13000; ENZRXN5A-12756; ENZRXN5A-11578; ENZRXN5A-11272; ENZRXN5A-11180; ENZRXN5A-11068; ENZRXN5A-10401; ENZRXN5A-10173; ENZRXN5A-10172; ENZRXN5A-10111; ENZRXN5A-10045; ENZRXN5A-9975; ENZRXN5A-9879; ENZRXN5A-9663; ENZRXN5A-9525; ENZRXN5A-9414; ENZRXN5A-8455; ENZRXN5A-8010; ENZRXN5A-8004; ENZRXN5A-7976; ENZRXN5A-7781; ENZRXN5A-7602; ENZRXN5A-7173; ENZRXN5A-6286; ENZRXN5A-5221; ENZRXN5A-4637; ENZRXN5A-4636; ENZRXN5A-4624; ENZRXN5A-4572; ENZRXN5A-3785; ENZRXN5A-3689; ENZRXN5A-3267; ENZRXN5A-3188; ENZRXN5A-2925; ENZRXN5A-1281; ENZRXN5A-779	(MALONYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs=(CPD-10280; CPD1G-277))	(Very-Long-Chain-oxoacyl-CoAs=(CPD-14273; CPD-10283; CPD-14274); CARBON-DIOXIDE; CO-A)	-	-
RXN-9015	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22564; ENZRXN5A-21273; ENZRXN5A-19314; ENZRXN5A-17740; ENZRXN5A-16043; ENZRXN5A-16039; ENZRXN5A-15994; ENZRXN5A-15333; ENZRXN5A-10246; ENZRXN5A-10242; ENZRXN5A-10238; ENZRXN5A-8975; ENZRXN5A-8971; ENZRXN5A-8382; ENZRXN5A-7643; ENZRXN5A-5868; ENZRXN5A-5864; ENZRXN5A-5860; ENZRXN5A-5856; ENZRXN5A-5670; ENZRXN5A-5666; ENZRXN5A-5563; ENZRXN5A-3213; ENZRXN5A-2818; ENZRXN5A-2186; ENZRXN5A-2114; ENZRXN5A-2010; ENZRXN5A-2006; ENZRXN5A-2002; ENZRXN5A-159	(SPERMINE; OXYGEN-MOLECULE; WATER)	(SPERMIDINE; CPD-6082; HYDROGEN-PEROXIDE)	-	-
RXN-8992	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-19440; ENZRXN5A-19433; ENZRXN5A-3578	(FARNESYL-PP; DELTA3-ISOPENTENYL-PP)	(OCTAPRENYL-DIPHOSPHATE; PPI)	-	-
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	Protein-Modification-Reactions	-	ENZRXN5A-23163; ENZRXN5A-15870; ENZRXN5A-3250	(OH-ACYL-ACP)	(TRANS-D2-ENOYL-ACP; WATER)	-	-
RXN-8304	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-19072; ENZRXN5A-19067; ENZRXN5A-18919; ENZRXN5A-12948; ENZRXN5A-11873; ENZRXN5A-11749; ENZRXN5A-6296; ENZRXN5A-1147; ENZRXN5A-1143; ENZRXN5A-1139; ENZRXN5A-1135; ENZRXN5A-1131; ENZRXN5A-1127; ENZRXN5A-1123	(CPD-8073; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8075; WATER; Oxidized-ferredoxins)	-	-
RXN-11486	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-19438; ENZRXN5A-19431; ENZRXN5A-3576	(GERANYLGERANYL-PP; DELTA3-ISOPENTENYL-PP)	(CPD-21340; PPI)	-	-
RXN-7904	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-22941; ENZRXN5A-22508; ENZRXN5A-21870; ENZRXN5A-21505; ENZRXN5A-21501; ENZRXN5A-21257; ENZRXN5A-21208; ENZRXN5A-21204; ENZRXN5A-20626; ENZRXN5A-20622; ENZRXN5A-20618; ENZRXN5A-18520; ENZRXN5A-17748; ENZRXN5A-17744; ENZRXN5A-17237; ENZRXN5A-17188; ENZRXN5A-15860; ENZRXN5A-15750; ENZRXN5A-14692; ENZRXN5A-14559; ENZRXN5A-13888; ENZRXN5A-13545; ENZRXN5A-13305; ENZRXN5A-12681; ENZRXN5A-12291; ENZRXN5A-10646; ENZRXN5A-10642; ENZRXN5A-10180; ENZRXN5A-9817; ENZRXN5A-8351; ENZRXN5A-7770; ENZRXN5A-7769; ENZRXN5A-7768; ENZRXN5A-5614; ENZRXN5A-5613; ENZRXN5A-5612; ENZRXN5A-5213; ENZRXN5A-5209; ENZRXN5A-4582; ENZRXN5A-4578; ENZRXN5A-4574; ENZRXN5A-3448; ENZRXN5A-3176; ENZRXN5A-2379; ENZRXN5A-1833; ENZRXN5A-1829; ENZRXN5A-1014; ENZRXN5A-549	(Long-Chain-Fatty-Acids=(Long-chain-fatty-acyl-AMPs; CPD-730); CO-A; ATP)	(Long-Chain-Acyl-CoAs=(Long-Chain-3S-Hydroxyacyl-CoAs; CPD0-2228; CPD-17578; Mycolipenyl-CoA; CPD-21036; CPD-17621; CPD-14826; CPD-14775; CPD-10254); PPI; AMP)	-	-
RXN-961	Chemical-Reactions; Small-Molecule-Reactions	D-ribulose-1,5-bisphosphate cleaving dioxygenase	-	(D-RIBULOSE-15-P2; OXYGEN-MOLECULE)	(CPD-67; G3P; PROTON)	D-ribulose-1,5-bisphosphate oxygenase	-
RXN-11626	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12587; CTP)	(FARNESYL-PP; CDP)	-	-
RXN-16048	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-19070; ENZRXN5A-19065; ENZRXN5A-18917; ENZRXN5A-12946; ENZRXN5A-11871; ENZRXN5A-11747; ENZRXN5A-6294; ENZRXN5A-1145; ENZRXN5A-1141; ENZRXN5A-1137; ENZRXN5A-1133; ENZRXN5A-1129; ENZRXN5A-1125; ENZRXN5A-1121	(Palmitoyl-lipid=(CPD-17295); OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-17294=(CPD-17296); WATER; Oxidized-ferredoxins)	-	-
RXN-5781	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5A-21080; ENZRXN5A-16582; ENZRXN5A-14458; ENZRXN5A-8404; ENZRXN5A-8402; ENZRXN5A-5051	(DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; CPD-17375; CPD-13040); CDP-CHOLINE)	(PHOSPHATIDYLCHOLINE=(phosphatidylcholine-30:0; Phosphatidylcholines-40-5; Phosphatidylcholines-40-4; Phosphatidylcholines-40-3; Phosphatidylcholines-40-2; Phosphatidylcholines-38-6; Phosphatidylcholines-38-5; Phosphatidylcholines-38-4; Phosphatidylcholines-38-3; Phosphatidylcholines-38-2; Phosphatidylcholines-36-1; Phosphatidylcholines-34-4; Phosphatidylcholines-32-0; 2-arachidonoyl-PC; 1-arachidonoyl-PC; 1-Stearoyl-PC; 1-Oleoyl-PC; 1-Linoleoyl-PC; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC); CMP; PROTON)	-	-
RXN-13300	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-14277; NADP)	(CPD-14273; NADPH; PROTON)	-	-
