ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
RXN-14922	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14810; ENZRXN7C-14806; ENZRXN7C-14802; ENZRXN7C-14798; ENZRXN7C-14794; ENZRXN7C-14790; ENZRXN7C-14723	(CPD-15838)	(CPD-15834)	-	-
RXN-8303	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8077; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8079; WATER; Oxidized-ferredoxins)	-	-
RXN-7763	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-7025; Nucleoside-Triphosphates))	(PHYTYL-PYROPHOSPHATE; Nucleoside-Diphosphates))	-	-
1.14.13.36-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-8393; ENZRXN7C-7242	(4-COUMAROYLQUINATE; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CAFFEOYLQUINATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-12295	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-5217	(CPD-13218; NADPH; PROTON)	(CPD-13220; NADP)	-	-
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14516; ENZRXN7C-14435; ENZRXN7C-437	(S-ADENOSYLMETHIONINE; GAMA-TOCOPHEROL)	(ADENOSYL-HOMO-CYS; ALPHA-TOCOPHEROL; PROTON)	-	-
RXN-6421	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-5984	(SPERMINE; OXYGEN-MOLECULE; WATER)	(CPD-6121; CPD-313; HYDROGEN-PEROXIDE)	-	-
TRANS-RXN-229	Small-Molecule-Reactions; Transport-Reactions	-	-	(L-ORNITHINE)	(L-ORNITHINE)	-	-
GLYCEROL-KIN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-12198; ENZRXN7C-3183	(GLYCEROL; ATP)	(PROTON; GLYCEROL-3P; ADP)	-	-
RXN-9246	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14171; ENZRXN7C-12044; ENZRXN7C-8580; ENZRXN7C-6849; ENZRXN7C-6847; ENZRXN7C-6846; ENZRXN7C-5945; ENZRXN7C-5943	(ISOEUGENOL; ACET; NADP)	(CPD-9875; NADPH)	-	-
RXN-3	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; CPD-501; UTP)	(UDP-D-GALACTURONATE; PPI)	-	-
RIBULP3EPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-6156; ENZRXN7C-6155; ENZRXN7C-4827	(RIBULOSE-5P)	(XYLULOSE-5-PHOSPHATE)	-	-
RXN-6724	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-11181; ENZRXN7C-11180; ENZRXN7C-10787; ENZRXN7C-10760; ENZRXN7C-9407; ENZRXN7C-8782; ENZRXN7C-6261; ENZRXN7C-3879; ENZRXN7C-3878; ENZRXN7C-763; ENZRXN7C-496; ENZRXN7C-495; ENZRXN7C-494; ENZRXN7C-493; ENZRXN7C-432; ENZRXN7C-431	(BENZOYLCOA; BENZYL-ALCOHOL)	(CPD-6443; CO-A)	-	-
DCTP-PYROPHOSPHATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14540; ENZRXN7C-12570; ENZRXN7C-8607; ENZRXN7C-2550	(DCTP; WATER)	(PROTON; DCMP; PPI)	-	-
UDPACYLGLCNACDEACETYL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-12186; ENZRXN7C-5365	(UDP-OHMYR-ACETYLGLUCOSAMINE; WATER)	(UDP-OHMYR-GLUCOSAMINE; ACET)	-	-
RXNQT-4397	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-697; CPD-12575)	(CPDQT-523; UDP; PROTON)	-	-
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-13754; ENZRXN7C-13148; ENZRXN7C-9755; ENZRXN7C-1755	(CPD-674; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(COUMARATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-16418	Chemical-Reactions; Small-Molecule-Reactions	-	-	(OCTADEC-9-ENE-118-DIOIC-ACID; CO-A; ATP)	(CPD-17624; PPI; AMP)	-	-
RXN-9244	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-13200; ENZRXN7C-11105; ENZRXN7C-10750; ENZRXN7C-197	(CONIFERYL-ALCOHOL; ACETYL-COA)	(CPD-9875; CO-A)	-	-
RXN-5641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; SER)	(ETHANOL-AMINE; CARBON-DIOXIDE)	-	-
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-13513; ENZRXN7C-13439; ENZRXN7C-13411; ENZRXN7C-13410; ENZRXN7C-13409; ENZRXN7C-13408; ENZRXN7C-13407; ENZRXN7C-13406; ENZRXN7C-13405; ENZRXN7C-10398; ENZRXN7C-10242; ENZRXN7C-9906; ENZRXN7C-8104; ENZRXN7C-6537; ENZRXN7C-4197	(S-ADENOSYLMETHIONINE; CAFFEOYL-COA)	(PROTON; FERULOYL-COA; ADENOSYL-HOMO-CYS)	-	-
RXN-14921	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14809; ENZRXN7C-14805; ENZRXN7C-14801; ENZRXN7C-14797; ENZRXN7C-14793; ENZRXN7C-14789; ENZRXN7C-14722	(CPD-15839)	(CPD-11712)	-	-
RXN-8313	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8082; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8083; WATER; Oxidized-ferredoxins)	-	-
CTPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14429; ENZRXN7C-14426; ENZRXN7C-14423; ENZRXN7C-14384; ENZRXN7C-6456	(ATP; UTP; GLN; WATER)	(PROTON; ADP; Pi; CTP; GLT)	-	GLUTAMIN-RXN; RXN-14325
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	Protein-Modification-Reactions	-	ENZRXN7C-10145; ENZRXN7C-10144	(R-3-hydroxymyristoyl-ACPs; UDP-OHMYR-GLUCOSAMINE)	(OH-MYRISTOYL; ACP; PROTON)	-	-
RXN-18730	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-20023)	(CPD-20014; WATER)	-	-
ORNCARBAMTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-7158; ENZRXN7C-7157	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-9952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-12359; ENZRXN7C-9033; ENZRXN7C-4783	(CPD-2961; NADP)	(RIBULOSE-5P; CARBON-DIOXIDE; NADPH)	-	-
THRESYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-9481; ENZRXN7C-6299	(O-PHOSPHO-L-HOMOSERINE; WATER)	(Pi; THR)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
RXN-8363	Composite-Reactions; Small-Molecule-Reactions	-	-	(CPD-8160; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8161; WATER; Oxidized-ferredoxins)	-	-
CHORISMATE-SYNTHASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-5198; ENZRXN7C-4257; ENZRXN7C-333	(3-ENOLPYRUVYL-SHIKIMATE-5P)	(Pi; CHORISMATE)	-	-
2.1.1.82-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(S-ADENOSYLMETHIONINE; 3457-TETRAHYDROXY-3-METHOXYFLAVONE)	(ADENOSYL-HOMO-CYS; 345-TRIHYDROXY-37-DIMETHOXYFLAVONE)	-	-
RXN-19732	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-21344; WATER)	(CPD-21345; GLT)	-	-
4.2.3.19-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-8446; ENZRXN7C-8445	(ENT-COPALYL-DIPHOSPHATE)	(PPI; CPD1F-128)	-	-
GLUC1PURIDYLTRANS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14604; ENZRXN7C-14600; ENZRXN7C-14596; ENZRXN7C-14592; ENZRXN7C-14588; ENZRXN7C-14584; ENZRXN7C-14398; ENZRXN7C-11707; ENZRXN7C-9756; ENZRXN7C-7270	(GLC-1-P; UTP; PROTON)	(CPD-12575; PPI)	-	-
RXN-14918	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14513; ENZRXN7C-14432; ENZRXN7C-434	(S-ADENOSYLMETHIONINE; CPD-15838)	(ADENOSYL-HOMO-CYS; CPD-15836; PROTON)	-	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-13776; ENZRXN7C-8945; ENZRXN7C-8933; ENZRXN7C-3991	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	-	-
RXN-6424	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-6121)	(CPD-6123; WATER)	-	-
RXN1F-161	Chemical-Reactions; Small-Molecule-Reactions	GA<sub>12</sub>-aldehyde monooxygenase	ENZRXN7C-10415; ENZRXN7C-10409; ENZRXN7C-2501; ENZRXN7C-2497; ENZRXN7C-2490; ENZRXN7C-2486; ENZRXN7C-2485; ENZRXN7C-2402; ENZRXN7C-2398; ENZRXN7C-2394	(CPD1F-138; Red-NADPH-Hemoprotein-Reductases; OXYGEN-MOLECULE)	(CPD1F-95; Ox-NADPH-Hemoprotein-Reductases; WATER; PROTON)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-1; Monogalactosyldiacylglycerols-38-4; CPD-17296; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-38-5; CPD-17297; Monogalactosyldiacylglycerols-36-3; CPD-17298; CPD-17295); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; CPD-13040; CPD-17375))	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294=(CPD-17296); Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293=(CPD-17297); Oxidized-ferredoxins; WATER)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE=(phosphatidylcholine-30:0; Phosphatidylcholines-40-5; Phosphatidylcholines-40-4; Phosphatidylcholines-40-3; Phosphatidylcholines-40-2; Phosphatidylcholines-38-6; Phosphatidylcholines-38-5; Phosphatidylcholines-38-4; Phosphatidylcholines-38-3; Phosphatidylcholines-38-2; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; Phosphatidylcholines-36-1; Phosphatidylcholines-34-4; Phosphatidylcholines-32-0; 2-arachidonoyl-PC; 1-arachidonoyl-PC; 1-Stearoyl-PC; 1-Oleoyl-PC; 1-Linoleoyl-PC; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC); DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; CPD-13040; CPD-17375))	(Triacylglycerols=(TAG-18-3-36-3s; TAG-18-3-36-1s; TAG-18-3-32-2s; TAG-18-3-34-3s; TAG-18-3-38-1s; TAG-18-3-38-5s; TAG-18-3-38-0s; TAG-18-3-36-5s; TAG-18-3-36-4s; TAG-18-3-34-1; TAG-18-3-40-0s; TAG-18-3-34-2s; TAG-18-3-38-2s; TAG-18-3-40-2s; TAG-18-3-32-0s; TAG-18-3-32-1s; TAG-18-3-40-4s; TAG-18-3-36-6s; TAG-18-3-38-4s; TAG-18-3-36-0s; TAG-18-3-40-3s; TAG-18-3-34-0s; TAG-18-3-38-3s; TAG-18-3-40-1s; CPD-13014); 2-Lysophosphatidylcholines)	-	-
RXN-8302	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2188; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8077; WATER; Oxidized-ferredoxins)	-	-
RXN-12754	Chemical-Reactions; Small-Molecule-Reactions	-	-	(NADH; WATER)	(CPD0-2472)	-	-
RXN-10740	Chemical-Reactions; Small-Molecule-Reactions	UDP-4-keto-rhamnose-4-keto-reductase	ENZRXN7C-14744; ENZRXN7C-11477; ENZRXN7C-11472; ENZRXN7C-10654; ENZRXN7C-10566; ENZRXN7C-7987; ENZRXN7C-5434; ENZRXN7C-2642; ENZRXN7C-933	(UDP-L-RHAMNOSE; NADP)	(CPD-11540; NADPH; PROTON)	-	-
THYKI-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-12810; ENZRXN7C-12809; ENZRXN7C-12803; ENZRXN7C-12802; ENZRXN7C-12801; ENZRXN7C-12733; ENZRXN7C-11098; ENZRXN7C-10684; ENZRXN7C-9248; ENZRXN7C-9136; ENZRXN7C-6718; ENZRXN7C-6041; ENZRXN7C-5976; ENZRXN7C-1961; ENZRXN7C-1774	(THYMIDINE; ATP)	(PROTON; TMP; ADP)	-	-
RXN-11535	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-717; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CPD-17422; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
FUMHYDR-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-6404	(MAL)	(FUM; WATER)	fumarate hydration; malate dehydration	-
RXN-18727	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-15088)	(CPD-20023; UDP; PROTON)	-	-
RXN-12752	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-11217; ENZRXN7C-9862	(CPD0-2472)	(CPD-653)	-	-
ISOCIT-CLEAV-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-13288; ENZRXN7C-1049	(THREO-DS-ISO-CITRATE)	(GLYOX; SUC)	-	-
RXN-4737	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-4616)	(PROTON; CPD-4621; UDP)	-	-
PGLUCISOM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-8980; ENZRXN7C-6989; ENZRXN7C-6783	(D-glucopyranose-6-phosphate=(GLC-6-P; ALPHA-GLC-6-P))	(FRUCTOSE-6P)	-	-
MALIC-NADP-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-12718; ENZRXN7C-12715; ENZRXN7C-5241; ENZRXN7C-5238; ENZRXN7C-5235; ENZRXN7C-5232; ENZRXN7C-3303; ENZRXN7C-3300; ENZRXN7C-2573; ENZRXN7C-2570; ENZRXN7C-1107; ENZRXN7C-537	(MAL; NADP)	(PYRUVATE; CARBON-DIOXIDE; NADPH)	-	MALATE-DEHYDROGENASE-NADP+-RXN; OXALODECARB-RXN
DEOXYADENYLATE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ATP; DAMP)	(ADP; DADP)	-	-
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(VAL; 2-KETOGLUTARATE)	(GLT; 2-KETO-ISOVALERATE)	-	-
PEPCARBOXYKIN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-10279; ENZRXN7C-8493; ENZRXN7C-6502; ENZRXN7C-6500; ENZRXN7C-2992	(OXALACETIC_ACID; ATP)	(CARBON-DIOXIDE; PHOSPHO-ENOL-PYRUVATE; ADP)	-	-
CARBPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-12939; ENZRXN7C-12933; ENZRXN7C-12927; ENZRXN7C-12921; ENZRXN7C-11023; ENZRXN7C-11017; ENZRXN7C-7105; ENZRXN7C-7099; ENZRXN7C-108	(ATP; GLN; HCO3; WATER)	(GLT; CARBAMOYL-P; ADP; Pi; PROTON)	-	RXN-13202; GLUTAMIN-RXN
SPHINGANINE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-6992; ENZRXN7C-4347	(CPD-13612; ATP)	(PROTON; CPD-649; ADP)	-	-
RXN-11625	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-2157	(CTP; 2-TRANS6-TRANS-FARNESOL)	(CDP; CPD-12587; PROTON)	-	-
RXN-16416	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-12708; ENZRXN7C-12705; ENZRXN7C-10754; ENZRXN7C-5506; ENZRXN7C-598; ENZRXN7C-595	(18-HYDROXYOLEATE; NADP)	(18-OXOOLEATE; NADPH; PROTON)	-	-
RXN-14014	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-8910; ENZRXN7C-8909; ENZRXN7C-8908; ENZRXN7C-1955; ENZRXN7C-1954	(DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE; NAD-P-OR-NOP=(NAD; NADP); WATER)	(CPD-14443; NADH-P-OR-NOP=(NADH; NADPH); PROTON)	-	-
R524-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14096	(CPD-69; HCO3; PROTON)	(CARBAMATE; CARBON-DIOXIDE)	-	-
RXN-1062	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-9665; ENZRXN7C-2898; ENZRXN7C-2783; ENZRXN7C-2782; ENZRXN7C-711; ENZRXN7C-710	(CPD-17621; NADPH; OXYGEN-MOLECULE; PROTON)	(CPD-17627; NADP; WATER)	-	-
RXN-7697	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-13423; ENZRXN7C-13348; ENZRXN7C-12653; ENZRXN7C-12612; ENZRXN7C-12514; ENZRXN7C-12144; ENZRXN7C-11948; ENZRXN7C-11529; ENZRXN7C-11462; ENZRXN7C-11356; ENZRXN7C-10790; ENZRXN7C-10606; ENZRXN7C-9086; ENZRXN7C-8743; ENZRXN7C-8157; ENZRXN7C-8040; ENZRXN7C-7432; ENZRXN7C-7320; ENZRXN7C-7191; ENZRXN7C-7050; ENZRXN7C-6956; ENZRXN7C-6934; ENZRXN7C-5937; ENZRXN7C-5486; ENZRXN7C-5297; ENZRXN7C-4815; ENZRXN7C-3617; ENZRXN7C-2455; ENZRXN7C-2026; ENZRXN7C-1889; ENZRXN7C-1363; ENZRXN7C-1317; ENZRXN7C-1281; ENZRXN7C-737; ENZRXN7C-718; ENZRXN7C-672; ENZRXN7C-506; ENZRXN7C-96	(MALONYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs=(CPD1G-277; CPD-10280))	(Very-Long-Chain-oxoacyl-CoAs=(CPD-14274; CPD-14273; CPD-10283); CARBON-DIOXIDE; CO-A)	-	-
RXN-9015	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-10769; ENZRXN7C-9878; ENZRXN7C-9846; ENZRXN7C-9842; ENZRXN7C-8652; ENZRXN7C-7586; ENZRXN7C-7233; ENZRXN7C-7149; ENZRXN7C-4864; ENZRXN7C-4860; ENZRXN7C-4856; ENZRXN7C-3720; ENZRXN7C-3716; ENZRXN7C-3712; ENZRXN7C-1210; ENZRXN7C-1206	(SPERMINE; OXYGEN-MOLECULE; WATER)	(SPERMIDINE; CPD-6082; HYDROGEN-PEROXIDE)	-	-
RXN-7782	Composite-Reactions; Small-Molecule-Reactions	(+)-dihydrokaempferol 3',5'-hydroxylase	-	(DIHYDROKAEMPFEROL-CMPD; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CPD-7087; Ox-NADPH-Hemoprotein-Reductases; WATER; PROTON)	-	RXN-525; RXN-13718
RXN-8992	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-11572; ENZRXN7C-11565	(FARNESYL-PP; DELTA3-ISOPENTENYL-PP)	(OCTAPRENYL-DIPHOSPHATE; PPI)	-	-
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	Protein-Modification-Reactions	-	ENZRXN7C-10468; ENZRXN7C-690	(OH-ACYL-ACP)	(TRANS-D2-ENOYL-ACP; WATER)	-	-
RXN-8304	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-13232; ENZRXN7C-13227; ENZRXN7C-12282; ENZRXN7C-10445; ENZRXN7C-9516; ENZRXN7C-8099; ENZRXN7C-4494; ENZRXN7C-4490; ENZRXN7C-4486; ENZRXN7C-4482; ENZRXN7C-4478; ENZRXN7C-4474; ENZRXN7C-225	(CPD-8073; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8075; WATER; Oxidized-ferredoxins)	-	-
RXN-11486	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-11570; ENZRXN7C-11563	(GERANYLGERANYL-PP; DELTA3-ISOPENTENYL-PP)	(CPD-21340; PPI)	-	-
RXN-7904	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN7C-14766; ENZRXN7C-14674; ENZRXN7C-14377; ENZRXN7C-14373; ENZRXN7C-13598; ENZRXN7C-11992; ENZRXN7C-11311; ENZRXN7C-11307; ENZRXN7C-11303; ENZRXN7C-11142; ENZRXN7C-11141; ENZRXN7C-11140; ENZRXN7C-11139; ENZRXN7C-10526; ENZRXN7C-10522; ENZRXN7C-8683; ENZRXN7C-5848; ENZRXN7C-5779; ENZRXN7C-5588; ENZRXN7C-5437; ENZRXN7C-4577; ENZRXN7C-4104; ENZRXN7C-3982; ENZRXN7C-2420; ENZRXN7C-2205; ENZRXN7C-2201; ENZRXN7C-1222; ENZRXN7C-1218; ENZRXN7C-1214; ENZRXN7C-442	(Long-Chain-Fatty-Acids=(Long-chain-fatty-acyl-AMPs; CPD-730); CO-A; ATP)	(Long-Chain-Acyl-CoAs=(CPD-17578; CPD-21036; Long-Chain-3S-Hydroxyacyl-CoAs; Mycolipenyl-CoA; CPD0-2228; CPD-10254; CPD-14826; CPD-14775; CPD-17621); PPI; AMP)	-	-
