ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
RXN-7763	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-7025; Nucleoside-Triphosphates))	(PHYTYL-PYROPHOSPHATE; Nucleoside-Diphosphates))	-	-
RXN-6522	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD1F-97; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-6202; SUC; CARBON-DIOXIDE)	-	-
RXN-12295	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-8461; ENZRXN4Q-8454	(CPD-13218; NADPH; PROTON)	(CPD-13220; NADP)	-	-
1.14.13.36-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-12297; ENZRXN4Q-6600	(4-COUMAROYLQUINATE; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CAFFEOYLQUINATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10061; ENZRXN4Q-5237; ENZRXN4Q-5232; ENZRXN4Q-4406; ENZRXN4Q-4401	(S-ADENOSYLMETHIONINE; GAMA-TOCOPHEROL)	(ADENOSYL-HOMO-CYS; ALPHA-TOCOPHEROL; PROTON)	-	-
RXN-6421	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-1012; ENZRXN4Q-268	(SPERMINE; OXYGEN-MOLECULE; WATER)	(CPD-6121; CPD-313; HYDROGEN-PEROXIDE)	-	-
TRANS-RXN-229	Small-Molecule-Reactions; Transport-Reactions	-	-	(L-ORNITHINE)	(L-ORNITHINE)	-	-
RXN-14026	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-27; ENZRXN4Q-23	(CMP; WATER)	(CYTIDINE; Pi)	-	-
RXN1F-162	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-12245; ENZRXN4Q-11555; ENZRXN4Q-11436; ENZRXN4Q-11220; ENZRXN4Q-11020; ENZRXN4Q-9889; ENZRXN4Q-9837; ENZRXN4Q-4925; ENZRXN4Q-2300	(CPD1F-95; OXYGEN-MOLECULE; 2-KETOGLUTARATE)	(CPD1F-97; CARBON-DIOXIDE; SUC)	-	-
RXN-9246	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-4784	(ISOEUGENOL; ACET; NADP)	(CPD-9875; NADPH)	-	-
RXN-3	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; CPD-501; UTP)	(UDP-D-GALACTURONATE; PPI)	-	-
RIBULP3EPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-4361; ENZRXN4Q-155	(RIBULOSE-5P)	(XYLULOSE-5-PHOSPHATE)	-	-
RXN-6724	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-5371; ENZRXN4Q-4951; ENZRXN4Q-1293; ENZRXN4Q-1138; ENZRXN4Q-1090; ENZRXN4Q-894; ENZRXN4Q-546; ENZRXN4Q-301; ENZRXN4Q-43	(BENZOYLCOA; BENZYL-ALCOHOL)	(CPD-6443; CO-A)	-	-
RXN-6523	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD1F-120; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-6201; SUC; CARBON-DIOXIDE)	-	-
DCTP-PYROPHOSPHATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10053; ENZRXN4Q-6022; ENZRXN4Q-4507	(DCTP; WATER)	(PROTON; DCMP; PPI)	-	-
UDPACYLGLCNACDEACETYL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-220; ENZRXN4Q-219	(UDP-OHMYR-ACETYLGLUCOSAMINE; WATER)	(UDP-OHMYR-GLUCOSAMINE; ACET)	-	-
RXNQT-4397	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-697; CPD-12575)	(CPDQT-523; UDP; PROTON)	-	-
RXN-16418	Chemical-Reactions; Small-Molecule-Reactions	-	-	(OCTADEC-9-ENE-118-DIOIC-ACID; CO-A; ATP)	(CPD-17624; PPI; AMP)	-	-
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-12011; ENZRXN4Q-9137	(CPD-674; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(COUMARATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-9244	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-12240; ENZRXN4Q-11476; ENZRXN4Q-2537; ENZRXN4Q-2325	(CONIFERYL-ALCOHOL; ACETYL-COA)	(CPD-9875; CO-A)	-	-
RXN-5641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; SER)	(ETHANOL-AMINE; CARBON-DIOXIDE)	-	-
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-12090; ENZRXN4Q-9533; ENZRXN4Q-9530; ENZRXN4Q-9527; ENZRXN4Q-9524; ENZRXN4Q-9521; ENZRXN4Q-9518; ENZRXN4Q-9515; ENZRXN4Q-9512; ENZRXN4Q-9472; ENZRXN4Q-9462; ENZRXN4Q-7497; ENZRXN4Q-7232; ENZRXN4Q-7229; ENZRXN4Q-7108; ENZRXN4Q-7107; ENZRXN4Q-7105; ENZRXN4Q-7104; ENZRXN4Q-7102; ENZRXN4Q-6725; ENZRXN4Q-6420; ENZRXN4Q-3783; ENZRXN4Q-3781; ENZRXN4Q-3517; ENZRXN4Q-3135; ENZRXN4Q-1893; ENZRXN4Q-1886	(S-ADENOSYLMETHIONINE; CAFFEOYL-COA)	(PROTON; FERULOYL-COA; ADENOSYL-HOMO-CYS)	-	-
RXN-14921	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-9249	(CPD-15839)	(CPD-11712)	-	-
RXN-8313	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8082; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8083; WATER; Oxidized-ferredoxins)	-	-
CTPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10077; ENZRXN4Q-6004; ENZRXN4Q-6000; ENZRXN4Q-5975; ENZRXN4Q-409; ENZRXN4Q-406; ENZRXN4Q-403; ENZRXN4Q-397	(ATP; UTP; GLN; WATER)	(PROTON; ADP; Pi; CTP; GLT)	-	GLUTAMIN-RXN; RXN-14325
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	Protein-Modification-Reactions	-	ENZRXN4Q-248	(R-3-hydroxymyristoyl-ACPs; UDP-OHMYR-GLUCOSAMINE)	(OH-MYRISTOYL; ACP; PROTON)	-	-
RXN-4727	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10925; ENZRXN4Q-10890; ENZRXN4Q-10415; ENZRXN4Q-9740; ENZRXN4Q-6203; ENZRXN4Q-6190; ENZRXN4Q-4528; ENZRXN4Q-2153	(CPD-12575; CPD-4209)	(PROTON; CPD-4602; UDP)	-	-
RXN-18730	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-20023)	(CPD-20014; WATER)	-	-
ORNCARBAMTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-11250	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-9952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-8322; ENZRXN4Q-5252; ENZRXN4Q-4783; ENZRXN4Q-4334; ENZRXN4Q-2998	(CPD-2961; NADP)	(RIBULOSE-5P; CARBON-DIOXIDE; NADPH)	-	-
THRESYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-9141; ENZRXN4Q-6789	(O-PHOSPHO-L-HOMOSERINE; WATER)	(Pi; THR)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
RXN-8363	Composite-Reactions; Small-Molecule-Reactions	-	-	(CPD-8160; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8161; WATER; Oxidized-ferredoxins)	-	-
CHORISMATE-SYNTHASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-5869	(3-ENOLPYRUVYL-SHIKIMATE-5P)	(Pi; CHORISMATE)	-	-
RXN-4729	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10927; ENZRXN4Q-10892; ENZRXN4Q-10417; ENZRXN4Q-9742; ENZRXN4Q-6205; ENZRXN4Q-6192; ENZRXN4Q-4530; ENZRXN4Q-2155	(CPD-12575; CPD-4604)	(PROTON; CPD-4607; UDP)	-	-
RXN-19732	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-21344; WATER)	(CPD-21345; GLT)	-	-
4.2.3.19-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10052	(ENT-COPALYL-DIPHOSPHATE)	(PPI; CPD1F-128)	-	-
GLUC1PURIDYLTRANS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-11377; ENZRXN4Q-7831; ENZRXN4Q-7830; ENZRXN4Q-5459; ENZRXN4Q-4566; ENZRXN4Q-1038	(GLC-1-P; UTP; PROTON)	(CPD-12575; PPI)	-	-
RXN-14918	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10058; ENZRXN4Q-5234; ENZRXN4Q-5229; ENZRXN4Q-4403; ENZRXN4Q-4398	(S-ADENOSYLMETHIONINE; CPD-15838)	(ADENOSYL-HOMO-CYS; CPD-15836; PROTON)	-	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-11990; ENZRXN4Q-5347; ENZRXN4Q-5346; ENZRXN4Q-5345; ENZRXN4Q-4031; ENZRXN4Q-3270; ENZRXN4Q-2502; ENZRXN4Q-1835; ENZRXN4Q-1833	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	-	-
RXN-6424	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-6121)	(CPD-6123; WATER)	-	-
DEPHOSPHOCOAKIN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-4508	(DEPHOSPHO-COA; ATP)	(PROTON; CO-A; ADP)	-	-
RXN1F-161	Chemical-Reactions; Small-Molecule-Reactions	GA<sub>12</sub>-aldehyde monooxygenase	ENZRXN4Q-5720; ENZRXN4Q-5428; ENZRXN4Q-2813	(CPD1F-138; Red-NADPH-Hemoprotein-Reductases; OXYGEN-MOLECULE)	(CPD1F-95; Ox-NADPH-Hemoprotein-Reductases; WATER; PROTON)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-38-5; CPD-17296; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-36-1; Monogalactosyldiacylglycerols-36-2; CPD-17297; CPD-17295; CPD-17298; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-38-6); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(1-Acyl-2-Arachidonoyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; CPD-17375; CPD-13040))	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294=(CPD-17296); Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293=(CPD-17297); Oxidized-ferredoxins; WATER)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE=(1-Oleoyl-PC; Phosphatidylcholines-40-4; phosphatidylcholine-30:0; Phosphatidylcholines-38-6; Phosphatidylcholines-38-5; 1-Linoleoyl-PC; Phosphatidylcholines-38-4; Phosphatidylcholines-40-3; Phosphatidylcholines-32-0; Phosphatidylcholines-34-4; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC; Phosphatidylcholines-38-2; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; 2-arachidonoyl-PC; Phosphatidylcholines-36-1; Phosphatidylcholines-38-3; 1-arachidonoyl-PC; Phosphatidylcholines-40-2; Phosphatidylcholines-40-5; 1-Stearoyl-PC); DIACYLGLYCEROL=(1-Acyl-2-Arachidonoyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; CPD-17375; CPD-13040))	(Triacylglycerols=(TAG-18-3-40-3s; TAG-18-3-34-0s; TAG-18-3-40-2s; TAG-18-3-40-0s; TAG-18-3-40-1s; TAG-18-3-32-0s; TAG-18-3-34-1; TAG-18-3-32-2s; TAG-18-3-38-3s; TAG-18-3-32-1s; TAG-18-3-38-5s; TAG-18-3-38-4s; TAG-18-3-38-0s; TAG-18-3-38-1s; TAG-18-3-36-6s; TAG-18-3-36-4s; TAG-18-3-36-5s; TAG-18-3-38-2s; TAG-18-3-36-0s; TAG-18-3-36-3s; TAG-18-3-36-1s; TAG-18-3-34-3s; TAG-18-3-40-4s; TAG-18-3-34-2s; CPD-13014); 2-Lysophosphatidylcholines)	-	-
RXN-8302	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2188; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8077; WATER; Oxidized-ferredoxins)	-	-
RXN-11535	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-717; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CPD-17422; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-10740	Chemical-Reactions; Small-Molecule-Reactions	UDP-4-keto-rhamnose-4-keto-reductase	ENZRXN4Q-9408; ENZRXN4Q-4888; ENZRXN4Q-3909; ENZRXN4Q-3458; ENZRXN4Q-3453; ENZRXN4Q-3448	(UDP-L-RHAMNOSE; NADP)	(CPD-11540; NADPH; PROTON)	-	-
THYKI-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-5943; ENZRXN4Q-5320; ENZRXN4Q-5064; ENZRXN4Q-1318; ENZRXN4Q-444	(THYMIDINE; ATP)	(PROTON; TMP; ADP)	-	-
RXN-18727	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-15088)	(CPD-20023; UDP; PROTON)	-	-
RXN-4737	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-4616)	(PROTON; CPD-4621; UDP)	-	-
RXN-4722	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10923; ENZRXN4Q-10888; ENZRXN4Q-10413; ENZRXN4Q-9738; ENZRXN4Q-6201; ENZRXN4Q-6188; ENZRXN4Q-4526; ENZRXN4Q-2151	(CPD-12575; CPD-4210)	(PROTON; CPD-4613; UDP)	-	-
DEOXYADENYLATE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ATP; DAMP)	(ADP; DADP)	-	-
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(VAL; 2-KETOGLUTARATE)	(GLT; 2-KETO-ISOVALERATE)	-	-
CARBPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10221; ENZRXN4Q-8019; ENZRXN4Q-6333; ENZRXN4Q-2754	(ATP; GLN; HCO3; WATER)	(GLT; CARBAMOYL-P; ADP; Pi; PROTON)	-	RXN-13202; GLUTAMIN-RXN
SPHINGANINE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-1170; ENZRXN4Q-49; ENZRXN4Q-47; ENZRXN4Q-45	(CPD-13612; ATP)	(PROTON; CPD-649; ADP)	-	-
RXN-11625	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-2653; ENZRXN4Q-2649	(CTP; 2-TRANS6-TRANS-FARNESOL)	(CDP; CPD-12587; PROTON)	-	-
RXN-16416	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-9978; ENZRXN4Q-7140; ENZRXN4Q-5994; ENZRXN4Q-5808; ENZRXN4Q-4777; ENZRXN4Q-4774; ENZRXN4Q-4771; ENZRXN4Q-3431	(18-HYDROXYOLEATE; NADP)	(18-OXOOLEATE; NADPH; PROTON)	-	-
R524-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-9985; ENZRXN4Q-9983; ENZRXN4Q-9981	(CPD-69; HCO3; PROTON)	(CARBAMATE; CARBON-DIOXIDE)	-	-
RXN-14014	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10151; ENZRXN4Q-10149; ENZRXN4Q-3242	(DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE; NAD-P-OR-NOP=(NADP; NAD); WATER)	(CPD-14443; NADH-P-OR-NOP=(NADH; NADPH); PROTON)	-	-
RXN-11358	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-669	(S-ADENOSYLMETHIONINE; CPD1F-134)	(CPD-12331; ADENOSYL-HOMO-CYS)	-	-
RXN-1062	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-10124; ENZRXN4Q-7583	(CPD-17621; NADPH; OXYGEN-MOLECULE; PROTON)	(CPD-17627; NADP; WATER)	-	-
RXN-7697	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-12202; ENZRXN4Q-11671; ENZRXN4Q-11463; ENZRXN4Q-11337; ENZRXN4Q-11322; ENZRXN4Q-11226; ENZRXN4Q-11044; ENZRXN4Q-10958; ENZRXN4Q-10595; ENZRXN4Q-10372; ENZRXN4Q-10092; ENZRXN4Q-10070; ENZRXN4Q-10042; ENZRXN4Q-10016; ENZRXN4Q-9793; ENZRXN4Q-9754; ENZRXN4Q-9604; ENZRXN4Q-9598; ENZRXN4Q-9138; ENZRXN4Q-8873; ENZRXN4Q-8476; ENZRXN4Q-7678; ENZRXN4Q-7395; ENZRXN4Q-6689; ENZRXN4Q-5552; ENZRXN4Q-5058; ENZRXN4Q-3870; ENZRXN4Q-3865; ENZRXN4Q-2411; ENZRXN4Q-2213; ENZRXN4Q-2073	(MALONYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs)	(Very-Long-Chain-oxoacyl-CoAs; CARBON-DIOXIDE; CO-A)	-	-
RXN-9015	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-11718; ENZRXN4Q-10957; ENZRXN4Q-10953; ENZRXN4Q-9499; ENZRXN4Q-8664; ENZRXN4Q-7923; ENZRXN4Q-5568; ENZRXN4Q-5559; ENZRXN4Q-5541; ENZRXN4Q-5271; ENZRXN4Q-5267; ENZRXN4Q-5258	(SPERMINE; OXYGEN-MOLECULE; WATER)	(SPERMIDINE; CPD-6082; HYDROGEN-PEROXIDE)	-	-
RXN-6541	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD1F-84; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-6221; SUC; CARBON-DIOXIDE)	-	-
RXN-7782	Composite-Reactions; Small-Molecule-Reactions	(+)-dihydrokaempferol 3',5'-hydroxylase	-	(DIHYDROKAEMPFEROL-CMPD; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CPD-7087; Ox-NADPH-Hemoprotein-Reductases; WATER; PROTON)	-	RXN-525; RXN-13718
P-PANTOCYSDECARB-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-2869; ENZRXN4Q-2868; ENZRXN4Q-2866	(PROTON; R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE)	(PANTETHEINE-P; CARBON-DIOXIDE)	-	-
RXN-8992	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-3970; ENZRXN4Q-3962	(FARNESYL-PP; DELTA3-ISOPENTENYL-PP)	(OCTAPRENYL-DIPHOSPHATE; PPI)	-	-
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	Protein-Modification-Reactions	-	ENZRXN4Q-6943; ENZRXN4Q-2562; ENZRXN4Q-1702	(OH-ACYL-ACP)	(TRANS-D2-ENOYL-ACP; WATER)	-	-
RXN-8304	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-6253; ENZRXN4Q-6245	(CPD-8073; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8075; WATER; Oxidized-ferredoxins)	-	-
RXN-11486	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-3968; ENZRXN4Q-3960	(GERANYLGERANYL-PP; DELTA3-ISOPENTENYL-PP)	(CPD-21340; PPI)	-	-
RXN-7904	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN4Q-11658; ENZRXN4Q-11539; ENZRXN4Q-9929; ENZRXN4Q-6519; ENZRXN4Q-5444; ENZRXN4Q-4549; ENZRXN4Q-4199; ENZRXN4Q-4194; ENZRXN4Q-2348; ENZRXN4Q-2341; ENZRXN4Q-2317; ENZRXN4Q-2003; ENZRXN4Q-1999; ENZRXN4Q-793	(Long-Chain-Fatty-Acids=(Long-chain-fatty-acyl-AMPs; CPDQT-458; CPD-730); CO-A; ATP)	(Long-Chain-Acyl-CoAs=(CPD-17578; Long-Chain-3S-Hydroxyacyl-CoAs; CPD-21036; CPD0-2228; Mycolipenyl-CoA; CPD-10254; CPD-17621; CPD-14826; CPD-14775); PPI; AMP)	-	-
RXN-961	Chemical-Reactions; Small-Molecule-Reactions	D-ribulose-1,5-bisphosphate cleaving dioxygenase	-	(D-RIBULOSE-15-P2; OXYGEN-MOLECULE)	(CPD-67; G3P; PROTON)	D-ribulose-1,5-bisphosphate oxygenase	-
RXN-11626	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12587; CTP)	(FARNESYL-PP; CDP)	-	-
