ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
RXN-9952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-15326; ENZRXN37-12094; ENZRXN37-11361; ENZRXN37-11360; ENZRXN37-11359; ENZRXN37-11358; ENZRXN37-7735; ENZRXN37-1319; ENZRXN37-1318; ENZRXN37-1317; ENZRXN37-1316	(CPD-2961; NADP)	(RIBULOSE-5P; CARBON-DIOXIDE; NADPH)	-	-
THRESYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14892; ENZRXN37-12625	(O-PHOSPHO-L-HOMOSERINE; WATER)	(Pi; THR)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
RXN-8363	Composite-Reactions; Small-Molecule-Reactions	-	-	(CPD-8160; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8161; WATER; Oxidized-ferredoxins)	-	-
CHORISMATE-SYNTHASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-8009; ENZRXN37-5587	(3-ENOLPYRUVYL-SHIKIMATE-5P)	(Pi; CHORISMATE)	-	-
RXN-4729	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-5695; ENZRXN37-5682; ENZRXN37-5669	(CPD-12575; CPD-4604)	(PROTON; CPD-4607; UDP)	-	-
GLUC1PURIDYLTRANS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-15064; ENZRXN37-13403; ENZRXN37-12357; ENZRXN37-11471; ENZRXN37-11470; ENZRXN37-11469; ENZRXN37-10220; ENZRXN37-5749; ENZRXN37-3945; ENZRXN37-3944; ENZRXN37-1179	(GLC-1-P; UTP; PROTON)	(CPD-12575; PPI)	Glucose-1-phosphate uridylyltransferase; UDP-glucose diphosphorylase; UDP-glucose pyrophosphorylase	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14733; ENZRXN37-11131; ENZRXN37-7968; ENZRXN37-7220; ENZRXN37-6701; ENZRXN37-5628	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	Triose phosphoisomerase; Phosphotriose isomerase; Triosephosphate mutase; triose phosphate isomerization	-
RXN-6424	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-6121)	(CPD-6123; WATER)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(CPD-13040; CPD-17375))	-	-
RXN-991	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14570; ENZRXN37-13941; ENZRXN37-12194; ENZRXN37-11654; ENZRXN37-11651; ENZRXN37-11648; ENZRXN37-7597; ENZRXN37-6161; ENZRXN37-5359; ENZRXN37-5356; ENZRXN37-5353; ENZRXN37-5350; ENZRXN37-4880; ENZRXN37-4877; ENZRXN37-1733	(CPD-695; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-477; SUC; CARBON-DIOXIDE)	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294; Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293; Oxidized-ferredoxins; WATER)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE); DIACYLGLYCEROL=(CPD-13040; CPD-17375))	(Triacylglycerols=(CPD-13014); 2-Lysophosphatidylcholines)	-	-
RXN-8302	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2188; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8077; WATER; Oxidized-ferredoxins)	-	-
RXN-10740	Chemical-Reactions; Small-Molecule-Reactions	UDP-4-keto-rhamnose-4-keto-reductase	-	(UDP-L-RHAMNOSE; NADP)	(CPD-11540; NADPH; PROTON)	-	-
THYKI-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-12831; ENZRXN37-9867; ENZRXN37-7458; ENZRXN37-7457; ENZRXN37-7456; ENZRXN37-7455; ENZRXN37-7454; ENZRXN37-6377; ENZRXN37-2325	(THYMIDINE; ATP)	(PROTON; TMP; ADP)	-	-
1.1.1.8-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-11824; ENZRXN37-11823; ENZRXN37-9749; ENZRXN37-9748; ENZRXN37-9747; ENZRXN37-3876; ENZRXN37-2101; ENZRXN37-1457	(GLYCEROL-3P; NAD)	(DIHYDROXY-ACETONE-PHOSPHATE; NADH; PROTON)	-	-
RXN-9556	Protein-Modification-Reactions	3-oxo-<i>cis</i>-vaccenoyl-[acyl-carrier protein] reductase	-	(R-3-hydroxy-cis-vaccenoyl-ACPs; NADP)	(3-oxo-cis-vaccenoyl-ACPs; NADPH; PROTON)	-	-
RXN-4737	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-4616)	(PROTON; CPD-4621; UDP)	-	-
PGLUCISOM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-13305; ENZRXN37-12708; ENZRXN37-7717	(ALPHA-GLC-6-P)	(FRUCTOSE-6P)	<small>D</small>-glucose-6-phosphate ketol-isomerase; hexose phosphate isomerase; glucose phosphate isomerase; Hexose monophosphate isomerase; Phosphohexoisomerase; Phosphoglucoisomerase; Phosphosaccharomutase; Hexosephosphate isomerase; Oxoisomerase; Phosphohexomutase; Phosphohexose isomerase; Phosphoglucose isomerase	-
RXN-8326	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8091; OXYGEN-MOLECULE; FERROCYTOCHROME-B5; PROTON)	(CPD-8092; WATER; FERRICYTOCHROME-B5)	-	-
MALIC-NADP-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14915; ENZRXN37-12675; ENZRXN37-12674; ENZRXN37-12525; ENZRXN37-9028; ENZRXN37-9027; ENZRXN37-9026; ENZRXN37-9025; ENZRXN37-8061; ENZRXN37-8059; ENZRXN37-998; ENZRXN37-809	(MAL; NADP)	(PYRUVATE; CARBON-DIOXIDE; NADPH)	Pyruvic-malic carboxylase; Malic enzyme	MALATE-DEHYDROGENASE-NADP+-RXN; OXALODECARB-RXN
RXN-4722	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-5691; ENZRXN37-5678; ENZRXN37-5665	(CPD-12575; CPD-4210)	(PROTON; CPD-4613; UDP)	-	-
DEOXYADENYLATE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ATP; DAMP)	(ADP; DADP)	-	-
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(VAL; 2-KETOGLUTARATE)	(GLT; 2-KETO-ISOVALERATE)	-	-
PEPCARBOXYKIN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-13298; ENZRXN37-13296; ENZRXN37-13294; ENZRXN37-13292; ENZRXN37-8797; ENZRXN37-8795; ENZRXN37-8794; ENZRXN37-4034; ENZRXN37-511	(OXALACETIC_ACID; ATP)	(CARBON-DIOXIDE; PHOSPHO-ENOL-PYRUVATE; ADP)	Phosphoenolpyruvate carboxykinase; Phosphoenolpyruvate carboxylase; Phosphopyruvate carboxylase	-
RXN-8327	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2181; OXYGEN-MOLECULE; FERROCYTOCHROME-B5; PROTON)	(CPD-8091; WATER; FERRICYTOCHROME-B5)	-	-
SPHINGANINE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-8224; ENZRXN37-8222; ENZRXN37-8220; ENZRXN37-5416; ENZRXN37-5414; ENZRXN37-5412; ENZRXN37-5410; ENZRXN37-5331	(CPD-13612; ATP)	(PROTON; CPD-649; ADP)	-	-
RXN-1062	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-3929; ENZRXN37-3928	(CPD-17621; NADPH; OXYGEN-MOLECULE; PROTON)	(CPD-17627; NADP; WATER)	-	-
RXN-16416	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-15274; ENZRXN37-14872; ENZRXN37-14869; ENZRXN37-12570; ENZRXN37-12567; ENZRXN37-5850; ENZRXN37-4230	(18-HYDROXYOLEATE; NADP)	(18-OXOOLEATE; NADPH; PROTON)	-	-
RXN-14014	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-8240; ENZRXN37-8239; ENZRXN37-8238; ENZRXN37-8237; ENZRXN37-8236; ENZRXN37-8235; ENZRXN37-2392; ENZRXN37-1688	(DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE; NAD-P-OR-NOP=(NAD; NADP); WATER)	(CPD-14443; NADH-P-OR-NOP=(NADH; NADPH); PROTON)	-	-
RXN-7697	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-15118; ENZRXN37-14849; ENZRXN37-14848; ENZRXN37-14747; ENZRXN37-14351; ENZRXN37-13010; ENZRXN37-12659; ENZRXN37-12657; ENZRXN37-12307; ENZRXN37-11174; ENZRXN37-10312; ENZRXN37-10097; ENZRXN37-9637; ENZRXN37-9087; ENZRXN37-8947; ENZRXN37-8945; ENZRXN37-8717; ENZRXN37-8000; ENZRXN37-7711; ENZRXN37-7549; ENZRXN37-7227; ENZRXN37-7226; ENZRXN37-6758; ENZRXN37-6268; ENZRXN37-6266; ENZRXN37-6264; ENZRXN37-6262; ENZRXN37-6260; ENZRXN37-6259; ENZRXN37-6257; ENZRXN37-6256; ENZRXN37-6036; ENZRXN37-5602; ENZRXN37-4162; ENZRXN37-4161; ENZRXN37-4049; ENZRXN37-3752; ENZRXN37-3751; ENZRXN37-3750; ENZRXN37-3749; ENZRXN37-3436; ENZRXN37-3212; ENZRXN37-2839; ENZRXN37-2838; ENZRXN37-2402; ENZRXN37-1052; ENZRXN37-1041; ENZRXN37-144	(MALONYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs=(CPD1G-277; CPD-10280))	(Very-Long-Chain-oxoacyl-CoAs=(CPD-14274; CPD-14273; CPD-10283); CARBON-DIOXIDE; CO-A)	-	-
RXN-9015	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14651; ENZRXN37-13684; ENZRXN37-13616; ENZRXN37-13612; ENZRXN37-13608; ENZRXN37-13500; ENZRXN37-11464; ENZRXN37-10138; ENZRXN37-10022; ENZRXN37-9318; ENZRXN37-8037; ENZRXN37-7104; ENZRXN37-5545; ENZRXN37-5541; ENZRXN37-4914; ENZRXN37-4910; ENZRXN37-4906; ENZRXN37-1190; ENZRXN37-1186	(SPERMINE; OXYGEN-MOLECULE; WATER)	(SPERMIDINE; CPD-6082; HYDROGEN-PEROXIDE)	-	-
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	Protein-Modification-Reactions	-	ENZRXN37-14853; ENZRXN37-12655	(OH-ACYL-ACP)	(TRANS-D2-ENOYL-ACP; WATER)	-	-
RXN-886	Small-Molecule-Reactions; Chemical-Reactions	-	-	(PROTON; CPD-638; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-885; SUC; CARBON-DIOXIDE)	-	-
RXN-8304	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-4802; ENZRXN37-4798; ENZRXN37-4794; ENZRXN37-4790	(CPD-8073; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8075; WATER; Oxidized-ferredoxins)	-	-
RXN-7904	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-15453; ENZRXN37-15339; ENZRXN37-15291; ENZRXN37-14927; ENZRXN37-14926; ENZRXN37-13379; ENZRXN37-12963; ENZRXN37-12959; ENZRXN37-12955; ENZRXN37-12951; ENZRXN37-12947; ENZRXN37-12943; ENZRXN37-12078; ENZRXN37-11985; ENZRXN37-10246; ENZRXN37-6789; ENZRXN37-6785; ENZRXN37-6781; ENZRXN37-6200; ENZRXN37-4136; ENZRXN37-2943; ENZRXN37-2939; ENZRXN37-2935; ENZRXN37-2931	(Long-Chain-Fatty-Acids=(Long-chain-fatty-acyl-AMPs; CPD-730); CO-A; ATP)	(Long-Chain-Acyl-CoAs=(Long-Chain-3S-Hydroxyacyl-CoAs; CPD0-2228; CPD-17621; CPD-14775; CPD-14826; CPD-10254); PPI; AMP)	-	-
RXN-12415	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-13266; ENZRXN37-12748; ENZRXN37-10329; ENZRXN37-8897; ENZRXN37-8845; ENZRXN37-8843; ENZRXN37-7356; ENZRXN37-6471; ENZRXN37-6469; ENZRXN37-6467; ENZRXN37-4465; ENZRXN37-3560; ENZRXN37-3558; ENZRXN37-3556; ENZRXN37-2863; ENZRXN37-2861; ENZRXN37-2649; ENZRXN37-2647; ENZRXN37-1126	(GXGG-Xyloglucans; UDP-D-XYLOSE)	(Xyloglucans-Xylose; UDP; PROTON)	-	-
RXN-3422	Small-Molecule-Reactions; Chemical-Reactions	-	-	(S-ADENOSYLMETHIONINE; 5-HYDROXY-FERULIC-ACID)	(PROTON; SINAPATE; ADENOSYL-HOMO-CYS)	-	-
RXN-961	Chemical-Reactions; Small-Molecule-Reactions	D-ribulose-1,5-bisphosphate cleaving dioxygenase	-	(D-RIBULOSE-15-P2; OXYGEN-MOLECULE)	(CPD-67; G3P; PROTON)	D-ribulose-1,5-bisphosphate oxygenase	-
RXN-16048	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-4800; ENZRXN37-4796; ENZRXN37-4792; ENZRXN37-4788	(Palmitoyl-lipid; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-17294; WATER; Oxidized-ferredoxins)	-	-
RXN-5781	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14866; ENZRXN37-12630; ENZRXN37-7750; ENZRXN37-7748; ENZRXN37-6010; ENZRXN37-6008; ENZRXN37-6006; ENZRXN37-51; ENZRXN37-49	(DIACYLGLYCEROL=(CPD-13040; CPD-17375); CDP-CHOLINE)	(PHOSPHATIDYLCHOLINE); CMP; PROTON)	-	-
RXN-13300	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-14277; NADP)	(CPD-14273; NADPH; PROTON)	-	-
GAPOXNPHOSPHN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14293; ENZRXN37-7860; ENZRXN37-7478; ENZRXN37-7477; ENZRXN37-6347; ENZRXN37-5820; ENZRXN37-4359; ENZRXN37-2531	(GAP; Pi; NAD)	(PROTON; DPG; NADH)	GAPDH; Triosephosphate dehydrogenase; NAD-dependent glyceraldehyde-3-phosphate dehydrogenase; glyceraldehyde 3-phosphate oxidation	-
RXN-16400	Chemical-Reactions; Small-Molecule-Reactions	-	-	(OLEATE-CPD; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(18-HYDROXYOLEATE; Ox-NADPH-Hemoprotein-Reductases; WATER)	-	-
RXN-9805	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-10514; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(910-EPOXY-18-HYDROXYSTEARATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-113	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-14103; ENZRXN37-14101; ENZRXN37-12967; ENZRXN37-11505; ENZRXN37-7793; ENZRXN37-7791; ENZRXN37-5915; ENZRXN37-5074; ENZRXN37-5072; ENZRXN37-5070; ENZRXN37-5068; ENZRXN37-3156	(CPD1F-140; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-236; SUC; CARBON-DIOXIDE)	-	-
RXN-13296	Chemical-Reactions; Small-Molecule-Reactions	-	-	(MALONYL-COA; CPD-10280; PROTON)	(CPD-14274; CARBON-DIOXIDE; CO-A)	-	-
RXN-5643	Chemical-Reactions; Small-Molecule-Reactions	-	-	(S-ADENOSYLMETHIONINE; CPD-5441)	(PROTON; PHOSPHORYL-CHOLINE; ADENOSYL-HOMO-CYS)	-	-
GLU6PDEHYDROG-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-15449; ENZRXN37-14288; ENZRXN37-14287; ENZRXN37-14286; ENZRXN37-11998; ENZRXN37-10891; ENZRXN37-4183; ENZRXN37-2978; ENZRXN37-2977; ENZRXN37-2976; ENZRXN37-2975; ENZRXN37-2974; ENZRXN37-2973; ENZRXN37-2532; ENZRXN37-1501; ENZRXN37-1500	(D-glucopyranose-6-phosphate=(ALPHA-GLC-6-P; GLC-6-P); NADP)	(D-6-P-GLUCONO-DELTA-LACTONE; NADPH; PROTON)	-	-
1.3.1.2-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-2748	(DI-H-URACIL; NADP)	(URACIL; NADPH; PROTON)	-	-
RXN-1225	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-9135; ENZRXN37-3326; ENZRXN37-3325; ENZRXN37-1969	(CPD-14553; D-Galactosyl-12-diacyl-glycerols))	(Galactosyl-galactosyl-diacyl-glycerols); UDP; PROTON)	-	-
RXN-8331	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8090; OXYGEN-MOLECULE; FERROCYTOCHROME-B5; PROTON)	(1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE; WATER; FERRICYTOCHROME-B5)	-	-
TRANS-RXN-373	Small-Molecule-Reactions; Transport-Reactions	-	-	(L-ASPARTATE)	(L-ASPARTATE)	-	-
RXN-6762	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-576	(BENZYL-ALCOHOL; ACETYL-COA)	(CPD-6501; CO-A)	-	-
ARGINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-13164; ENZRXN37-3381; ENZRXN37-3380	(WATER; ARG)	(UREA; L-ORNITHINE)	-	-
PUTRESCINE-OXIDASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN37-6220; ENZRXN37-6218	(OXYGEN-MOLECULE; WATER; PUTRESCINE)	(AMMONIUM; HYDROGEN-PEROXIDE; 4-AMINO-BUTYRALDEHYDE)	-	-
RXN-5763	Chemical-Reactions; Small-Molecule-Reactions	-	-	(S-ADENOSYLMETHIONINE; CPD-5602)	(PROTON; CHOLINE; ADENOSYL-HOMO-CYS)	-	-
RXN-13297	Chemical-Reactions; Small-Molecule-Reactions	-	-	(MALONYL-COA; CPD-10279; PROTON)	(CPD-14273; CARBON-DIOXIDE; CO-A)	-	-
