ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
PHOSPHORIBULOKINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-551	(RIBULOSE-5P; ATP)	(PROTON; D-RIBULOSE-15-P2; ADP)	-	-
F16BDEPHOS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2625; ENZRXN5G-2604; ENZRXN5G-775; ENZRXN5G-763; ENZRXN5G-450; ENZRXN5G-370	(FRUCTOSE-16-DIPHOSPHATE; WATER)	(FRUCTOSE-6P; Pi)	-	-
2.7.7.60-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-338	(PROTON; 2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE; CTP)	(4-CYTIDINE-5-DIPHOSPHO-2-C; PPI)	4-diphosphocytidyl-2-methylerithritol synthase (sugar nucleotide phosphorylase family)	-
RXN-15745	Electron-Transfer-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-881	(ETR-Quinones=(Rhodoquinones; PLASTOQUINONE); GLYCEROL-3P)	(ETR-Quinols=(Rhodoquinols; CPD-12831); DIHYDROXY-ACETONE-PHOSPHATE)	-	RXN0-5259; RXN0-5257
RXN-13308	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-10280; NADP)	(CPD-14282; NADPH; PROTON)	-	-
PHOSPHOGLUCMUT-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2046; ENZRXN5G-1896	(GLC-1-P)	(D-glucopyranose-6-phosphate=(ALPHA-GLC-6-P; GLC-6-P))	-	RXN-16997; RXN-16998
UDP-GLUCOSE-46-DEHYDRATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2157	(CPD-12575)	(WATER; CPD-663)	-	-
RXN-13301	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-14278; NADP)	(CPD-14274; NADPH; PROTON)	-	-
2.4.1.46-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1728	(CPD-14553; DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols))	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-36-5; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-34-6; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-38-5; CPD-17295; Monogalactosyldiacylglycerols-36-1; CPD-17298; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-4; CPD-17297; CPD-17296; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-3); UDP; PROTON)	-	-
TRANS-RXN-229	Small-Molecule-Reactions; Transport-Reactions	-	-	(L-ORNITHINE)	(L-ORNITHINE)	-	-
GLYCEROL-KIN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2051	(GLYCEROL; ATP)	(PROTON; GLYCEROL-3P; ADP)	-	-
RXN-13294	Chemical-Reactions; Small-Molecule-Reactions	-	-	(MALONYL-COA; STEAROYL-COA; PROTON)	(CPD-14271; CARBON-DIOXIDE; CO-A)	-	-
RXNIO2-13	Chemical-Reactions; Small-Molecule-Reactions	-	-	(DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols); D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-36-5; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-34-6; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-38-5; CPD-17295; Monogalactosyldiacylglycerols-36-1; CPD-17298; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-4; CPD-17297; CPD-17296; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-3))	(Triacylglycerols=(TAG-18-3-36-4s; TAG-18-3-36-6s; TAG-18-3-34-2s; TAG-18-3-40-2s; TAG-18-3-40-4s; TAG-18-3-34-3s; TAG-18-3-32-2s; TAG-18-3-40-3s; TAG-18-3-40-0s; TAG-18-3-38-5s; TAG-18-3-40-1s; TAG-18-3-38-0s; TAG-18-3-36-0s; TAG-18-3-32-1s; TAG-18-3-36-3s; TAG-18-3-38-2s; TAG-18-3-38-4s; TAG-18-3-34-0s; TAG-18-3-36-1s; TAG-18-3-32-0s; TAG-18-3-38-1s; TAG-18-3-36-5s; TAG-18-3-38-3s; TAG-18-3-34-1); MONO-BETA-D-GALACTOSYLACYLGLYCEROL)	-	-
RXN-3	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; CPD-501; UTP)	(UDP-D-GALACTURONATE; PPI)	-	-
RIBULP3EPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2556; ENZRXN5G-2118; ENZRXN5G-1350	(RIBULOSE-5P)	(XYLULOSE-5-PHOSPHATE)	-	-
F16ALDOLASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1741; ENZRXN5G-1716; ENZRXN5G-1250; ENZRXN5G-1162; ENZRXN5G-233	(FRUCTOSE-16-DIPHOSPHATE)	(DIHYDROXY-ACETONE-PHOSPHATE; GAP)	-	-
RXN-13299	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-14276; NADP)	(CPD-10283; NADPH; PROTON)	-	-
RXN-16635	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-36-5; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-34-6; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-38-5; CPD-17295; Monogalactosyldiacylglycerols-36-1; CPD-17298; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-4; CPD-17297; CPD-17296; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-3); CPD-10364)	(Tetragalactosyldiacylglycerol; DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols))	-	-
RXN-7658	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1191	(CPD-7002; NADP)	(GERANYLGERANYL-PP; NADPH; PROTON)	-	-
RXN-1226	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-36-5; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-34-6; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-38-5; CPD-17295; Monogalactosyldiacylglycerols-36-1; CPD-17298; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-4; CPD-17297; CPD-17296; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-3))	(CPD-10363; DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols))	-	-
RXN-13303	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1023	(CPD-14276)	(CPD-14281; WATER)	-	-
RXN-12347	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1141	(S-ADENOSYLMETHIONINE; DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols))	(Diacylglycerolhomoserines; 5-METHYLTHIOADENOSINE; PROTON)	-	-
ENOYL-ACP-REDUCT-NADH-RXN	Protein-Modification-Reactions	-	ENZRXN5G-932	(Saturated-Fatty-Acyl-ACPs; NAD)	(TRANS-D2-ENOYL-ACP; NADH; PROTON)	-	-
TRANS-RXN-227	Small-Molecule-Reactions; Transport-Reactions	-	ENZRXN5G-1542	(L-CITRULLINE)	(L-CITRULLINE)	-	-
GPPSYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-4211; DELTA3-ISOPENTENYL-PP)	(GERANYL-PP; PPI)	-	-
ORNCARBAMTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1808	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
UDPGLUCEPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1509; ENZRXN5G-1038; ENZRXN5G-436	(CPD-12575)	(CPD-14553)	-	-
RXN-1224	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2915; ENZRXN5G-1486	(UDP-SULFOQUINOVOSE; DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols))	(SULFOQUINOVOSYLDIACYLGLYCEROL=(SQDG-36-3; SQDG-34-3; SQDG-34-2; SQDG-36-5; SQDG-36-4; SQDG-32-3; SQDG-36-1; SQDG-32-2; SQDG-36-2; SQDG-34-4; SQDG-32-0; SQDG-34-1; SQDG-36-6; SQDG-34-5; SQDG-34-6; SQDG-32-1); UDP; PROTON)	-	-
GALACTURONOKINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2578	(D-Galactopyranuronate=(CPD-12523; CPD-12524); ATP)	(PROTON; CPD-501; ADP)	-	-
ACONITATEDEHYDR-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2187; ENZRXN5G-520	(CIT)	(CIS-ACONITATE; WATER)	-	-
RXN-13295	Chemical-Reactions; Small-Molecule-Reactions	-	-	(MALONYL-COA; CPD-9965; PROTON)	(CPD-10283; CARBON-DIOXIDE; CO-A)	-	-
GLUC1PURIDYLTRANS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2890; ENZRXN5G-1658; ENZRXN5G-873	(GLC-1-P; UTP; PROTON)	(CPD-12575; PPI)	-	-
RXN-13298	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-14275; NADP)	(CPD-14271; NADPH; PROTON)	-	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2193; ENZRXN5G-407	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	-	-
RXN-15878	Chemical-Reactions; Small-Molecule-Reactions	-	-	(HYDROXY-METHYL-BUTENYL-DIP; Oxidized-flavodoxins; WATER; PROTON)	(2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE; Reduced-flavodoxins)	-	-
4.2.1.93-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2950	(ATP; CPD-653)	(PROTON; Pi; NADH; ADP)	-	-
RXN-7660	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1189	(PHYTYL-PYROPHOSPHATE; NADP)	(CPD-7003; NADPH; PROTON)	-	-
ACONITATEHYDR-RXN	Chemical-Reactions; Small-Molecule-Reactions	cis-aconitate hydratase	ENZRXN5G-2186; ENZRXN5G-519	(CIS-ACONITATE; WATER)	(THREO-DS-ISO-CITRATE)	-	-
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-286	(WATER; D-SEDOHEPTULOSE-1-7-P2)	(D-SEDOHEPTULOSE-7-P; Pi)	-	-
PHOSCHOL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-545; ENZRXN5G-254; ENZRXN5G-25	(PHOSPHATIDYLCHOLINE=(Phosphatidylcholines-40-2; Phosphatidylcholines-38-2; Phosphatidylcholines-38-5; Phosphatidylcholines-36-6; Phosphatidylcholines-34-3; 1-Linoleoyl-PC; 1-arachidonoyl-PC; Phosphatidylcholines-34-2; phosphatidylcholine-30:0; Phosphatidylcholines-36-5; Phosphatidylcholines-34-1; Phosphatidylcholines-40-5; Phosphatidylcholines-36-4; Phosphatidylcholines-36-1; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; 1-Stearoyl-PC; Phosphatidylcholines-38-6; Phosphatidylcholines-32-0; Phosphatidylcholines-40-4; Phosphatidylcholines-36-3; Phosphatidylcholines-38-4; Phosphatidylcholines-36-2; Phosphatidylcholines-40-3; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC; CPD-17523; Phosphatidylcholines-38-3; 1-Oleoyl-PC; 2-arachidonoyl-PC; Phosphatidylcholines-34-4); WATER)	(L-PHOSPHATIDATE=(1-Linoleoyl-2-Acyl-Glycerol-P; 1-Acyl-2-Arachidonoyl-Glycerol-P; 1-Arachidonoyl-2-Acyl-Glycerol-P; Phosphatidates-36-6; Phosphatidates-36-5; 1-Stearoyl-2-Acyl-Glycerol-P; 2-Stearoyl-L-Phosphatidate; Phosphatidates-34-6; Phosphatidates-34-4; 1-Palmitoyl-2-Acyl-Glycerol-P; Phosphatidates-36-4; Phosphatidates-36-3; Phosphatidates-34-3; Phosphatidates-34-2; Phosphatidates-34-1; 1-Oleoyl-2-Acyl-Glycerol-P); CHOLINE; PROTON)	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294=(CPD-17296); Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293=(CPD-17297); Oxidized-ferredoxins; WATER)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-36-5; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-34-6; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-38-5; CPD-17295; Monogalactosyldiacylglycerols-36-1; CPD-17298; Monogalactosyldiacylglycerols-34-5; Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-4; Monogalactosyldiacylglycerols-36-4; CPD-17297; CPD-17296; Monogalactosyldiacylglycerols-36-6; Monogalactosyldiacylglycerols-38-3); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols))	-	-
ISOCITRATE-DEHYDROGENASE-NAD+-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2777	(THREO-DS-ISO-CITRATE; NAD)	(2-KETOGLUTARATE; CARBON-DIOXIDE; NADH)	-	-
1.18.1.2-RXN	Electron-Transfer-Reactions; Protein-Modification-Reactions	-	-	(NADP; PROTON; Reduced-ferredoxins)	(Oxidized-ferredoxins; NADPH)	-	RXN-19772; RXN-15468
RXN-12753	Chemical-Reactions; Small-Molecule-Reactions	-	-	(NADH; WATER)	(CPD-653)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE=(Phosphatidylcholines-40-2; Phosphatidylcholines-38-2; Phosphatidylcholines-38-5; Phosphatidylcholines-36-6; Phosphatidylcholines-34-3; 1-Linoleoyl-PC; 1-arachidonoyl-PC; Phosphatidylcholines-34-2; phosphatidylcholine-30:0; Phosphatidylcholines-36-5; Phosphatidylcholines-34-1; Phosphatidylcholines-40-5; Phosphatidylcholines-36-4; Phosphatidylcholines-36-1; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; 1-Stearoyl-PC; Phosphatidylcholines-38-6; Phosphatidylcholines-32-0; Phosphatidylcholines-40-4; Phosphatidylcholines-36-3; Phosphatidylcholines-38-4; Phosphatidylcholines-36-2; Phosphatidylcholines-40-3; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC; CPD-17523; Phosphatidylcholines-38-3; 1-Oleoyl-PC; 2-arachidonoyl-PC; Phosphatidylcholines-34-4); DIACYLGLYCEROL=(1-acyl-2-oleoyl-glyceride; 1-Oleoyl-2-Acyl-Glycerols; 1-Arachidonoyl-2-Acyl-Glycerols; 1-Stearoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols))	(Triacylglycerols=(TAG-18-3-36-4s; TAG-18-3-36-6s; TAG-18-3-34-2s; TAG-18-3-40-2s; TAG-18-3-40-4s; TAG-18-3-34-3s; TAG-18-3-32-2s; TAG-18-3-40-3s; TAG-18-3-40-0s; TAG-18-3-38-5s; TAG-18-3-40-1s; TAG-18-3-38-0s; TAG-18-3-36-0s; TAG-18-3-32-1s; TAG-18-3-36-3s; TAG-18-3-38-2s; TAG-18-3-38-4s; TAG-18-3-34-0s; TAG-18-3-36-1s; TAG-18-3-32-0s; TAG-18-3-38-1s; TAG-18-3-36-5s; TAG-18-3-38-3s; TAG-18-3-34-1); 2-Lysophosphatidylcholines)	-	-
RXN-12754	Chemical-Reactions; Small-Molecule-Reactions	-	-	(NADH; WATER)	(CPD0-2472)	-	-
ISPH2-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-984	(DELTA3-ISOPENTENYL-PP; Oxidized-ferredoxins; WATER)	(HYDROXY-METHYL-BUTENYL-DIP; Reduced-ferredoxins; PROTON)	-	-
RXN-10740	Chemical-Reactions; Small-Molecule-Reactions	UDP-4-keto-rhamnose-4-keto-reductase	ENZRXN5G-2153	(UDP-L-RHAMNOSE; NADP)	(CPD-11540; NADPH; PROTON)	-	-
2TRANSKETO-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ERYTHROSE-4P; XYLULOSE-5-PHOSPHATE)	(FRUCTOSE-6P; GAP)	-	-
FARNESYLTRANSTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2953; ENZRXN5G-393	(FARNESYL-PP; DELTA3-ISOPENTENYL-PP)	(GERANYLGERANYL-PP; PPI)	-	-
RXN-14753	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactopyranuronate=(CPD-12523; CPD-12524))	(CPD-15633)	-	-
FUMHYDR-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1454; ENZRXN5G-301	(MAL)	(FUM; WATER)	fumarate hydration; malate dehydration	-
RXN-14972	Protein-Modification-Reactions	-	-	(3-oxo-hexanoyl-ACPs; NADPH; PROTON; MALONYL-ACP)	(3-Oxo-octanoyl-ACPs; NADP; WATER; CARBON-DIOXIDE; ACP)	-	-
RXN0-884	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-985	(CPD-4211; Oxidized-ferredoxins; WATER)	(HYDROXY-METHYL-BUTENYL-DIP; Reduced-ferredoxins; PROTON)	-	-
RXN-12348	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1142	(S-ADENOSYLMETHIONINE; Diacylglycerolhomoserines)	(Diacylglycerol-NNN-trimethylhomoserines; ADENOSYL-HOMO-CYS; PROTON)	-	-
RXN-12752	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1570	(CPD0-2472)	(CPD-653)	-	-
DXS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1782	(PROTON; PYRUVATE; GAP)	(DEOXYXYLULOSE-5P; CARBON-DIOXIDE)	-	-
ACETYL-COA-CARBOXYLTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2309; ENZRXN5G-1796; ENZRXN5G-284	(ATP; ACETYL-COA; HCO3)	(ADP; Pi; MALONYL-COA; PROTON)	-	-
TRANS-RXN-230	Small-Molecule-Reactions; Transport-Reactions	-	ENZRXN5G-1543	(L-ORNITHINE)	(L-ORNITHINE)	-	-
CARBPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2970; ENZRXN5G-1389	(ATP; GLN; HCO3; WATER)	(GLT; CARBAMOYL-P; ADP; Pi; PROTON)	-	RXN-13202; GLUTAMIN-RXN
2OXOGLUTARATEDEH-RXN	Composite-Reactions; Small-Molecule-Reactions	2-oxoglutarate dehydrogenase complex	-	(2-KETOGLUTARATE; CO-A; NAD)	(SUC-COA; CARBON-DIOXIDE; NADH)	2-oxoglutarate dehydrogenation; &alpha;-ketoglutarate oxidative decarboxylation	2OXOGLUTDECARB-RXN; RXN0-1147; RXN-7716
FPPSYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-1414	(GERANYL-PP; DELTA3-ISOPENTENYL-PP)	(FARNESYL-PP; PPI)	-	-
RXN-7952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5G-2924	(CPD-409; WATER)	(GLYCEROL; Fatty-Acids=(Cutin-Monomers); PROTON)	-	-
