ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
1.14.13.36-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-15144; ENZRXN5E-8252; ENZRXN5E-3295	(4-COUMAROYLQUINATE; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CAFFEOYLQUINATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-12295	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12270	(CPD-13218; NADPH; PROTON)	(CPD-13220; NADP)	-	-
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-13448; ENZRXN5E-9815; ENZRXN5E-5406; ENZRXN5E-4493; ENZRXN5E-3802; ENZRXN5E-3294	(S-ADENOSYLMETHIONINE; GAMA-TOCOPHEROL)	(ADENOSYL-HOMO-CYS; ALPHA-TOCOPHEROL; PROTON)	-	-
TRANS-RXN-229	Small-Molecule-Reactions; Transport-Reactions	-	-	(L-ORNITHINE)	(L-ORNITHINE)	-	-
RXN-14026	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-9530	(CMP; WATER)	(CYTIDINE; Pi)	-	-
RXN-13514	Chemical-Reactions; Small-Molecule-Reactions	steviolbioside 19-O-UDP glucosyltransferase	-	(CPD-14503; CPD-12575)	(CPD-14504; UDP)	-	-
RXN-9246	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12455; ENZRXN5E-12454; ENZRXN5E-5823	(ISOEUGENOL; ACET; NADP)	(CPD-9875; NADPH)	-	-
RXN-3	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; CPD-501; UTP)	(UDP-D-GALACTURONATE; PPI)	-	-
RIBULP3EPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-9798; ENZRXN5E-8185; ENZRXN5E-3275; ENZRXN5E-850	(RIBULOSE-5P)	(XYLULOSE-5-PHOSPHATE)	-	-
RXN-6724	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14618; ENZRXN5E-14617; ENZRXN5E-13860; ENZRXN5E-13831; ENZRXN5E-13829; ENZRXN5E-13827; ENZRXN5E-12690; ENZRXN5E-10362; ENZRXN5E-10361; ENZRXN5E-10360; ENZRXN5E-10359; ENZRXN5E-10355; ENZRXN5E-10354; ENZRXN5E-10350; ENZRXN5E-10346; ENZRXN5E-10343; ENZRXN5E-10342; ENZRXN5E-10341; ENZRXN5E-7411; ENZRXN5E-5341; ENZRXN5E-5340; ENZRXN5E-5339	(BENZOYLCOA; BENZYL-ALCOHOL)	(CPD-6443; CO-A)	-	-
DCTP-PYROPHOSPHATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12006; ENZRXN5E-12005; ENZRXN5E-12004; ENZRXN5E-10999; ENZRXN5E-9791; ENZRXN5E-6914; ENZRXN5E-3268; ENZRXN5E-1069	(DCTP; WATER)	(PROTON; DCMP; PPI)	-	-
UDPACYLGLCNACDEACETYL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-4706	(UDP-OHMYR-ACETYLGLUCOSAMINE; WATER)	(UDP-OHMYR-GLUCOSAMINE; ACET)	-	-
RXNQT-4397	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-697; CPD-12575)	(CPDQT-523; UDP; PROTON)	-	-
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14589; ENZRXN5E-13250; ENZRXN5E-12795; ENZRXN5E-12794; ENZRXN5E-12793; ENZRXN5E-12792; ENZRXN5E-12791; ENZRXN5E-6212	(CPD-674; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(COUMARATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-16418	Chemical-Reactions; Small-Molecule-Reactions	-	-	(OCTADEC-9-ENE-118-DIOIC-ACID; CO-A; ATP)	(CPD-17624; PPI; AMP)	-	-
RXN-9244	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12057; ENZRXN5E-11981; ENZRXN5E-7660; ENZRXN5E-371; ENZRXN5E-369; ENZRXN5E-367	(CONIFERYL-ALCOHOL; ACETYL-COA)	(CPD-9875; CO-A)	-	-
RXN-5641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; SER)	(ETHANOL-AMINE; CARBON-DIOXIDE)	-	-
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14940; ENZRXN5E-13651; ENZRXN5E-13648; ENZRXN5E-13647; ENZRXN5E-13644; ENZRXN5E-11231; ENZRXN5E-10860	(S-ADENOSYLMETHIONINE; CAFFEOYL-COA)	(PROTON; FERULOYL-COA; ADENOSYL-HOMO-CYS)	-	-
RXN-14921	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-8583; ENZRXN5E-2806	(CPD-15839)	(CPD-11712)	-	-
RXN-8313	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8082; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8083; WATER; Oxidized-ferredoxins)	-	-
CTPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14955; ENZRXN5E-12093; ENZRXN5E-6696; ENZRXN5E-6693; ENZRXN5E-5453; ENZRXN5E-4354	(ATP; UTP; GLN; WATER)	(PROTON; ADP; Pi; CTP; GLT)	-	GLUTAMIN-RXN; RXN-14325
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	Protein-Modification-Reactions	-	ENZRXN5E-10467; ENZRXN5E-6427; ENZRXN5E-6426	(R-3-hydroxymyristoyl-ACPs; UDP-OHMYR-GLUCOSAMINE)	(OH-MYRISTOYL; ACP; PROTON)	-	-
RXN-4727	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14203; ENZRXN5E-14180; ENZRXN5E-12230; ENZRXN5E-9140; ENZRXN5E-9125; ENZRXN5E-9109	(CPD-12575; CPD-4209)	(PROTON; CPD-4602; UDP)	-	-
RXN-9952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-10114; ENZRXN5E-10113; ENZRXN5E-7984; ENZRXN5E-3553; ENZRXN5E-655	(CPD-2961; NADP)	(RIBULOSE-5P; CARBON-DIOXIDE; NADPH)	-	-
THRESYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-13830; ENZRXN5E-7610; ENZRXN5E-2439; ENZRXN5E-338	(O-PHOSPHO-L-HOMOSERINE; WATER)	(Pi; THR)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
ORNCARBAMTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-8785; ENZRXN5E-3062	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-8363	Composite-Reactions; Small-Molecule-Reactions	-	-	(CPD-8160; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8161; WATER; Oxidized-ferredoxins)	-	-
CHORISMATE-SYNTHASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14279; ENZRXN5E-14278; ENZRXN5E-12983; ENZRXN5E-9234	(3-ENOLPYRUVYL-SHIKIMATE-5P)	(Pi; CHORISMATE)	-	-
RXN-4729	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14205; ENZRXN5E-14182; ENZRXN5E-12232; ENZRXN5E-9142; ENZRXN5E-9127; ENZRXN5E-9111	(CPD-12575; CPD-4604)	(PROTON; CPD-4607; UDP)	-	-
RXN-19732	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-21344; WATER)	(CPD-21345; GLT)	-	-
4.2.3.19-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12420; ENZRXN5E-6718; ENZRXN5E-6716; ENZRXN5E-6714	(ENT-COPALYL-DIPHOSPHATE)	(PPI; CPD1F-128)	-	-
GLUC1PURIDYLTRANS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14132; ENZRXN5E-13140; ENZRXN5E-12085; ENZRXN5E-9467; ENZRXN5E-9073; ENZRXN5E-7367; ENZRXN5E-2691; ENZRXN5E-44	(GLC-1-P; UTP; PROTON)	(CPD-12575; PPI)	-	-
RXN-14918	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-13445; ENZRXN5E-9812; ENZRXN5E-5403; ENZRXN5E-4490; ENZRXN5E-3799; ENZRXN5E-3291	(S-ADENOSYLMETHIONINE; CPD-15838)	(ADENOSYL-HOMO-CYS; CPD-15836; PROTON)	-	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-15153; ENZRXN5E-15009; ENZRXN5E-14230; ENZRXN5E-11082; ENZRXN5E-9181; ENZRXN5E-6986; ENZRXN5E-2649	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	-	-
RXN-13520	Chemical-Reactions; Small-Molecule-Reactions	steviol 19-<i>O</i>-UDP glucosyltransferase	-	(CPD-12575; CPD-14501)	(UDP; CPD-14508)	-	-
RXN1F-161	Chemical-Reactions; Small-Molecule-Reactions	GA<sub>12</sub>-aldehyde monooxygenase	ENZRXN5E-13147; ENZRXN5E-13135; ENZRXN5E-10314; ENZRXN5E-10312; ENZRXN5E-9836; ENZRXN5E-9832; ENZRXN5E-9466; ENZRXN5E-3319	(CPD1F-138; Red-NADPH-Hemoprotein-Reductases; OXYGEN-MOLECULE)	(CPD1F-95; Ox-NADPH-Hemoprotein-Reductases; WATER; PROTON)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-6; CPD-17295; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-1; Monogalactosyldiacylglycerols-38-4; CPD-17296; Monogalactosyldiacylglycerols-36-2; Monogalactosyldiacylglycerols-38-5; CPD-17297; Monogalactosyldiacylglycerols-36-3; CPD-17298); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; CPD-17375))	-	-
RXN-13518	Chemical-Reactions; Small-Molecule-Reactions	bebaudioside B 19-O-UDP glucosyltransferase	-	(CPD-14507; CPD-12575)	(CPD-14506; UDP)	-	-
RXN-13511	Chemical-Reactions; Small-Molecule-Reactions	steviol UDP glucosyltransferase	ENZRXN5E-485	(CPD-14501; CPD-12575)	(CPD-14502; UDP; PROTON)	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294=(CPD-17296); Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293=(CPD-17297); Oxidized-ferredoxins; WATER)	-	-
RXN-13512	Chemical-Reactions; Small-Molecule-Reactions	steviolmonoside 19-O-UDP glucosyltransferase	-	(CPD-14502; CPD-12575)	(CPD-14505; UDP)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE=(Phosphatidylcholines-40-2; Phosphatidylcholines-38-6; Phosphatidylcholines-38-5; Phosphatidylcholines-38-4; Phosphatidylcholines-38-2; Phosphatidylcholines-36-1; Phosphatidylcholines-34-4; Phosphatidylcholines-32-0; 2-arachidonoyl-PC; 1-arachidonoyl-PC; 1-Stearoyl-PC; 1-Oleoyl-PC; 1-Linoleoyl-PC; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC; Phosphatidylcholines-38-3; phosphatidylcholine-30:0; Phosphatidylcholines-40-5; Phosphatidylcholines-40-4; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; Phosphatidylcholines-40-3); DIACYLGLYCEROL=(1-Arachidonoyl-2-Acyl-Glycerols; 1-Acyl-2-Arachidonoyl-Glycerols; 1-Oleoyl-2-Acyl-Glycerols; 1-Linoleoyl-2-Acyl-Glycerols; 1-acyl-2-oleoyl-glyceride; 1-Stearoyl-2-Acyl-Glycerols; 1-Palmitoyl-2-Acyl-Glycerols; CPD-17375))	(Triacylglycerols=(TAG-18-3-34-1; TAG-18-3-32-1s; TAG-18-3-34-0s; TAG-18-3-38-4s; TAG-18-3-40-1s; TAG-18-3-36-6s; TAG-18-3-38-0s; TAG-18-3-36-5s; TAG-18-3-40-2s; TAG-18-3-34-3s; TAG-18-3-38-5s; TAG-18-3-40-3s; TAG-18-3-36-3s; TAG-18-3-38-2s; TAG-18-3-40-0s; TAG-18-3-36-1s; TAG-18-3-40-4s; TAG-18-3-32-2s; TAG-18-3-38-1s; TAG-18-3-36-4s; TAG-18-3-32-0s; TAG-18-3-34-2s; TAG-18-3-36-0s; TAG-18-3-38-3s); 2-Lysophosphatidylcholines)	-	-
RXN-8302	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2188; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8077; WATER; Oxidized-ferredoxins)	-	-
RXN-7700	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-7035; NAD)	(PROTON; PHENYLACETALDEHYDE; NADH)	-	-
RXN-10740	Chemical-Reactions; Small-Molecule-Reactions	UDP-4-keto-rhamnose-4-keto-reductase	ENZRXN5E-12542; ENZRXN5E-12209; ENZRXN5E-11853; ENZRXN5E-10195; ENZRXN5E-7729; ENZRXN5E-7724; ENZRXN5E-7719; ENZRXN5E-7714; ENZRXN5E-7709; ENZRXN5E-7704; ENZRXN5E-5604; ENZRXN5E-2782; ENZRXN5E-421	(UDP-L-RHAMNOSE; NADP)	(CPD-11540; NADPH; PROTON)	-	-
THYKI-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-10124; ENZRXN5E-7874; ENZRXN5E-7624; ENZRXN5E-6577; ENZRXN5E-6376; ENZRXN5E-5651; ENZRXN5E-4391; ENZRXN5E-4389; ENZRXN5E-4387; ENZRXN5E-1431; ENZRXN5E-1426; ENZRXN5E-1417; ENZRXN5E-539	(THYMIDINE; ATP)	(PROTON; TMP; ADP)	-	-
RXN-2621	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CAFFEOYLSHIKIMATE; CO-A)	(CAFFEOYL-COA; SHIKIMATE)	-	-
RXN-4737	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-4616)	(PROTON; CPD-4621; UDP)	-	-
RXN-4722	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14201; ENZRXN5E-14178; ENZRXN5E-12228; ENZRXN5E-9138; ENZRXN5E-9123; ENZRXN5E-9107	(CPD-12575; CPD-4210)	(PROTON; CPD-4613; UDP)	-	-
DEOXYADENYLATE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ATP; DAMP)	(ADP; DADP)	-	-
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(VAL; 2-KETOGLUTARATE)	(GLT; 2-KETO-ISOVALERATE)	-	-
CARBPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12861; ENZRXN5E-12605; ENZRXN5E-12599; ENZRXN5E-6287; ENZRXN5E-5999; ENZRXN5E-4987; ENZRXN5E-2045; ENZRXN5E-2039	(ATP; GLN; HCO3; WATER)	(GLT; CARBAMOYL-P; ADP; Pi; PROTON)	-	RXN-13202; GLUTAMIN-RXN
SPHINGANINE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-10496; ENZRXN5E-10494; ENZRXN5E-6455; ENZRXN5E-4759; ENZRXN5E-1755	(CPD-13612; ATP)	(PROTON; CPD-649; ADP)	-	-
RXN-11625	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12764; ENZRXN5E-6160	(CTP; 2-TRANS6-TRANS-FARNESOL)	(CDP; CPD-12587; PROTON)	-	-
RXN-16416	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-15167; ENZRXN5E-14020; ENZRXN5E-11858; ENZRXN5E-7596; ENZRXN5E-4499; ENZRXN5E-1529; ENZRXN5E-1526	(18-HYDROXYOLEATE; NADP)	(18-OXOOLEATE; NADPH; PROTON)	-	-
RXN-14014	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14010; ENZRXN5E-14009; ENZRXN5E-13863; ENZRXN5E-8985; ENZRXN5E-2658	(DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE; NAD-P-OR-NOP=(NADP; NAD); WATER)	(CPD-14443; NADH-P-OR-NOP=(NADPH; NADH); PROTON)	-	-
R524-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-4033	(CPD-69; HCO3; PROTON)	(CARBAMATE; CARBON-DIOXIDE)	-	-
RXN-1062	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17621; NADPH; OXYGEN-MOLECULE; PROTON)	(CPD-17627; NADP; WATER)	-	-
RXN-7697	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-15129; ENZRXN5E-15127; ENZRXN5E-15040; ENZRXN5E-15039; ENZRXN5E-15020; ENZRXN5E-14346; ENZRXN5E-14259; ENZRXN5E-14258; ENZRXN5E-14257; ENZRXN5E-14040; ENZRXN5E-13375; ENZRXN5E-12632; ENZRXN5E-12083; ENZRXN5E-12037; ENZRXN5E-12036; ENZRXN5E-11366; ENZRXN5E-11276; ENZRXN5E-9302; ENZRXN5E-9218; ENZRXN5E-9217; ENZRXN5E-9216; ENZRXN5E-9215; ENZRXN5E-9214; ENZRXN5E-9213; ENZRXN5E-8776; ENZRXN5E-8758; ENZRXN5E-8729; ENZRXN5E-8525; ENZRXN5E-8497; ENZRXN5E-8369; ENZRXN5E-8368; ENZRXN5E-8297; ENZRXN5E-8291; ENZRXN5E-8290; ENZRXN5E-7225; ENZRXN5E-7116; ENZRXN5E-6020; ENZRXN5E-4818; ENZRXN5E-4629; ENZRXN5E-4069; ENZRXN5E-3846; ENZRXN5E-3626; ENZRXN5E-3052; ENZRXN5E-2735; ENZRXN5E-2723; ENZRXN5E-2557; ENZRXN5E-2253; ENZRXN5E-1972; ENZRXN5E-1929; ENZRXN5E-1927; ENZRXN5E-1831; ENZRXN5E-1829; ENZRXN5E-1640; ENZRXN5E-1229	(MALONYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs=(CPD1G-277; CPD-10280))	(Very-Long-Chain-oxoacyl-CoAs=(CPD-10283; CPD-14274; CPD-14273); CARBON-DIOXIDE; CO-A)	-	-
RXN-13516	Chemical-Reactions; Small-Molecule-Reactions	steviolbioside 3'-O-UDP glucosyltransferase	-	(CPD-14503; CPD-12575)	(CPD-14507; UDP; PROTON)	-	-
RXN-8992	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12203; ENZRXN5E-5591	(FARNESYL-PP; DELTA3-ISOPENTENYL-PP)	(OCTAPRENYL-DIPHOSPHATE; PPI)	-	-
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	Protein-Modification-Reactions	-	ENZRXN5E-15027; ENZRXN5E-8312; ENZRXN5E-1852	(OH-ACYL-ACP)	(TRANS-D2-ENOYL-ACP; WATER)	-	-
RXN-8304	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14920; ENZRXN5E-14814; ENZRXN5E-14685; ENZRXN5E-13457; ENZRXN5E-13036; ENZRXN5E-7906; ENZRXN5E-7902; ENZRXN5E-7898; ENZRXN5E-5819; ENZRXN5E-1791; ENZRXN5E-555; ENZRXN5E-551; ENZRXN5E-224	(CPD-8073; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8075; WATER; Oxidized-ferredoxins)	-	-
RXN-11486	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-12201; ENZRXN5E-5589	(GERANYLGERANYL-PP; DELTA3-ISOPENTENYL-PP)	(CPD-21340; PPI)	-	-
RXN-7904	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-13007; ENZRXN5E-11266; ENZRXN5E-10088; ENZRXN5E-8469; ENZRXN5E-7849; ENZRXN5E-7549; ENZRXN5E-7332; ENZRXN5E-7088; ENZRXN5E-7084; ENZRXN5E-4302; ENZRXN5E-4102; ENZRXN5E-3599; ENZRXN5E-3524; ENZRXN5E-2011; ENZRXN5E-1358; ENZRXN5E-1357; ENZRXN5E-1148; ENZRXN5E-519; ENZRXN5E-294	(Long-Chain-Fatty-Acids=(Long-chain-fatty-acyl-AMPs; CPD-730; CPDQT-458); CO-A; ATP)	(Long-Chain-Acyl-CoAs=(Mycolipenyl-CoA; Long-Chain-3S-Hydroxyacyl-CoAs; CPD-17578; CPD0-2228; CPD-21036; CPD-10254; CPD-17621; CPD-14826; CPD-14775); PPI; AMP)	-	-
RXN-961	Chemical-Reactions; Small-Molecule-Reactions	D-ribulose-1,5-bisphosphate cleaving dioxygenase	-	(D-RIBULOSE-15-P2; OXYGEN-MOLECULE)	(CPD-67; G3P; PROTON)	D-ribulose-1,5-bisphosphate oxygenase	-
RXN-11626	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12587; CTP)	(FARNESYL-PP; CDP)	-	-
RXN-16048	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXN5E-14918; ENZRXN5E-14812; ENZRXN5E-14683; ENZRXN5E-13455; ENZRXN5E-13034; ENZRXN5E-7904; ENZRXN5E-7900; ENZRXN5E-7896; ENZRXN5E-1789; ENZRXN5E-553; ENZRXN5E-549; ENZRXN5E-222	(Palmitoyl-lipid=(CPD-17295); OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-17294=(CPD-17296); WATER; Oxidized-ferredoxins)	-	-
