ID	Reaction_type	Common_name	Enzyme	All_Left_Compounds	All_Right_Compounds	Synonyms	Connected_Reactions
2.7.7.60-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112440	(PROTON; 2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE; CTP)	(4-CYTIDINE-5-DIPHOSPHO-2-C; PPI)	-	-
DIHYDROXYMETVALDEHYDRAT-RXN	Chemical-Reactions; Small-Molecule-Reactions	2,3-Dihydroxy-3-methylvalerate dehydratase	-	(1-KETO-2-METHYLVALERATE)	(2-KETO-3-METHYL-VALERATE; WATER)	-	-
RXN-1725	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-107991; ENZRXNN7V-98293	(CPD-2183; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-2184; WATER; Oxidized-ferredoxins)	-	-
RXN-12155	Chemical-Reactions; Small-Molecule-Reactions	behenate &omega;-hydroxylase	-	(CPD-10279; Red-NADPH-Hemoprotein-Reductases; OXYGEN-MOLECULE)	(CPD-14826; Ox-NADPH-Hemoprotein-Reductases; WATER)	-	-
RXN-7775	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-6994; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-474; SUC; CARBON-DIOXIDE)	-	-
SUPEROX-DISMUT-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-114266; ENZRXNN7V-113330; ENZRXNN7V-112233; ENZRXNN7V-112191; ENZRXNN7V-111240; ENZRXNN7V-110433; ENZRXNN7V-110403; ENZRXNN7V-109223; ENZRXNN7V-109025; ENZRXNN7V-104737; ENZRXNN7V-100176; ENZRXNN7V-99291; ENZRXNN7V-98331	(SUPER-OXIDE; PROTON)	(HYDROGEN-PEROXIDE; OXYGEN-MOLECULE)	-	-
PHOSPHOGLUCMUT-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113707; ENZRXNN7V-111969; ENZRXNN7V-111940; ENZRXNN7V-111646; ENZRXNN7V-109349; ENZRXNN7V-109183; ENZRXNN7V-108372; ENZRXNN7V-101748	(GLC-1-P)	(D-glucopyranose-6-phosphate=(ALPHA-GLC-6-P; GLC-6-P))	-	RXN-16997; RXN-16998
ASPCARBTRANS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-110918; ENZRXNN7V-107945; ENZRXNN7V-103990; ENZRXNN7V-102127; ENZRXNN7V-101211	(L-ASPARTATE; CARBAMOYL-P)	(PROTON; CARBAMYUL-L-ASPARTATE; Pi)	-	-
RXN-8303	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8077; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8079; WATER; Oxidized-ferredoxins)	-	-
RXN-7763	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-7025; Nucleoside-Triphosphates))	(PHYTYL-PYROPHOSPHATE; Nucleoside-Diphosphates))	-	-
RXN-12616	Chemical-Reactions; Small-Molecule-Reactions	luteolin <em>O</em>-methyltransferase	ENZRXN-16407	(S-ADENOSYLMETHIONINE; 5734-TETRAHYDROXYFLAVONE)	(PROTON; ADENOSYL-HOMO-CYS; 574-TRIHYDROXY-3-METHOXYFLAVONE)	<em>S</em>-adenosylmethionine:flavone/flavonol 3&prime;-<em>O</em>-methyltransferase; <em>o</em>-dihydric phenol meta-<em>O</em>-methyltransferase; <em>o</em>-diphenol <em>m</em>-<em>O</em>-methyltransferase; luteolin 3&prime;-<em>O</em>-methyltransferase; luteolin methyltransferase; <em>o</em>-dihydric phenol methyltransferase	-
RXN-8316	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2183; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8086; WATER; Oxidized-ferredoxins)	-	-
1.14.13.36-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(4-COUMAROYLQUINATE; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CAFFEOYLQUINATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
RXN-12295	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-13218; NADPH; PROTON)	(CPD-13220; NADP)	-	-
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113318; ENZRXNN7V-110552; ENZRXNN7V-110357; ENZRXNN7V-103733; ENZRXNN7V-100783; ENZRXNN7V-100123	(S-ADENOSYLMETHIONINE; GAMA-TOCOPHEROL)	(PROTON; ADENOSYL-HOMO-CYS; ALPHA-TOCOPHEROL)	-	-
RXN-1481	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-1962; NADP; WATER)	(LEUCOPELARGONIDIN-CMPD; NADPH; PROTON)	-	-
TRANS-RXN-229	Small-Molecule-Reactions; Transport-Reactions	-	-	(L-ORNITHINE)	(L-ORNITHINE)	-	-
RXN-9524	Protein-Modification-Reactions	3-oxo-octanoyl-[acyl-carrier protein] reductase	-	(3-Hydroxy-octanoyl-ACPs; NADP)	(3-Oxo-octanoyl-ACPs; NADPH; PROTON)	-	-
GLYCEROL-KIN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-108012; ENZRXNN7V-105459	(GLYCEROL; ATP)	(PROTON; GLYCEROL-3P; ADP)	-	-
RXN-14026	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112193; ENZRXNN7V-108895	(CMP; WATER)	(CYTIDINE; Pi)	-	-
RXN-6421	Chemical-Reactions; Small-Molecule-Reactions	-	-	(SPERMINE; OXYGEN-MOLECULE; WATER)	(CPD-6121; CPD-313; HYDROGEN-PEROXIDE)	-	-
RXN-13514	Chemical-Reactions; Small-Molecule-Reactions	steviolbioside 19-O-UDP glucosyltransferase	ENZRXNN7V-113985; ENZRXNN7V-103961; ENZRXNN7V-97744	(CPD-14503; CPD-12575)	(CPD-14504; UDP)	-	-
RXN-9627	Chemical-Reactions; Small-Molecule-Reactions	-	-	(LAUROYLCOA-CPD; WATER)	(PROTON; DODECANOATE; CO-A)	-	-
RIBULP3EPIM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-114295; ENZRXNN7V-112637; ENZRXNN7V-101652; ENZRXNN7V-98633	(RIBULOSE-5P)	(XYLULOSE-5-PHOSPHATE)	-	-
RXN-6724	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-110913; ENZRXNN7V-109824; ENZRXNN7V-109295; ENZRXNN7V-107166; ENZRXNN7V-99625; ENZRXNN7V-99290; ENZRXNN7V-99086; ENZRXNN7V-98823; ENZRXNN7V-98759	(BENZYL-ALCOHOL; BENZOYLCOA)	(CPD-6443; CO-A)	-	-
RXN-10848	Small-Molecule-Reactions; Unknown-Conversions	-	-	(CPD-4302)	(CPD-11760)	-	-
DCTP-PYROPHOSPHATASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-114081; ENZRXNN7V-113566; ENZRXNN7V-108588; ENZRXNN7V-101834; ENZRXNN7V-101714; ENZRXNN7V-100448; ENZRXNN7V-99226	(DCTP; WATER)	(PROTON; DCMP; PPI)	-	-
RXNQT-4397	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-697; CPD-12575)	(CPDQT-523; UDP; PROTON)	-	-
PHOSPHASERDECARB-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-108939; ENZRXNN7V-107234; ENZRXNN7V-106882; ENZRXNN7V-104963; ENZRXNN7V-100632; ENZRXNN7V-99427	(L-1-PHOSPHATIDYL-SERINE=(Phosphatidylserines-36-5; Phosphatidylserines-36-1; Phosphatidylserines-34-2; Phosphatidylserines-38-6; Phosphatidylserines-36-3; Phosphatidylserines-44-3; Phosphatidylserines-40-2; Phosphatidylserines-44-2; Phosphatidylserines-38-2; Phosphatidylserines-42-4; Phosphatidylserines-36-2; Phosphatidylserines-40-1; Phosphatidylserines-40-3; Phosphatidylserines-40-4; Phosphatidylserines-38-1; Phosphatidylserines-34-3; Phosphatidylserines-42-3; Phosphatidylserines-38-5; Phosphatidylserines-42-2; Phosphatidylserines-36-6; Phosphatidylserines-38-3; Phosphatidylserines-34-4; Phosphatidylserines-36-4; Phosphatidylserines-38-4; Phosphatidylserines-34-1; Phosphatidylserines-42-1); PROTON)	(L-1-PHOSPHATIDYL-ETHANOLAMINE=(Phosphatidylethanolamines-38-6; PE-32-3; PE-32-0; Phosphatidylethanolamines-36-2; Phosphatidylethanolamines-36-3; PE-32-1; Phosphatidylethanolamines-38-2; Phosphatidylethanolamines-36-6; Phosphatidylethanolamines-38-4; Phosphatidylethanolamines-40-3; Phosphatidylethanolamines-34-4; Phosphatidylethanolamines-42-4; Phosphatidylethanolamines-42-2; Phosphatidylethanolamines-34-1; Phosphatidylethanolamines-36-4; Phosphatidylethanolamines-40-2; Phosphatidylethanolamines-38-3; Phosphatidylethanolamines-34-2; N-Acylphosphatidylethanolamines; Phosphatidylethanolamines-42-3; CPD-405; Phosphatidylethanolamines-36-1; Phosphatidylethanolamines-36-5; CPD-160; Phosphatidylethanolamines-34-3; Phosphatidylethanolamines-38-5; PE-32-2); CARBON-DIOXIDE)	-	-
UDPACYLGLCNACDEACETYL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-110687	(UDP-OHMYR-ACETYLGLUCOSAMINE; WATER)	(UDP-OHMYR-GLUCOSAMINE; ACET)	-	-
RXN-16418	Chemical-Reactions; Small-Molecule-Reactions	-	-	(OCTADEC-9-ENE-118-DIOIC-ACID; CO-A; ATP)	(CPD-17624; PPI; AMP)	-	-
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112083; ENZRXNN7V-111486; ENZRXNN7V-109329; ENZRXNN7V-101394	(CPD-674; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(COUMARATE; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
2.1.1.71-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-108414; ENZRXNN7V-105807; ENZRXN4FS-6	(S-ADENOSYLMETHIONINE; CPD-405)	(CPD-160; PROTON; ADENOSYL-HOMO-CYS)	-	-
RXN-5641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PROTON; SER)	(ETHANOL-AMINE; CARBON-DIOXIDE)	-	-
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112615; ENZRXNN7V-111510; ENZRXNN7V-108770; ENZRXNN7V-108689; ENZRXNN7V-108376; ENZRXNN7V-108216; ENZRXNN7V-107404; ENZRXNN7V-107019; ENZRXNN7V-106230; ENZRXNN7V-105270; ENZRXNN7V-104488; ENZRXNN7V-101667	(S-ADENOSYLMETHIONINE; CAFFEOYL-COA)	(PROTON; FERULOYL-COA; ADENOSYL-HOMO-CYS)	-	-
RXN-8313	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8082; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8083; WATER; Oxidized-ferredoxins)	-	-
CTPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113922; ENZRXNN7V-110718; ENZRXNN7V-109410; ENZRXNN7V-108650; ENZRXNN7V-108410; ENZRXNN7V-107753; ENZRXNN7V-106750; ENZRXNN7V-106479; ENZRXNN7V-99871	(ATP; UTP; GLN; WATER)	(PROTON; ADP; Pi; CTP; GLT)	-	GLUTAMIN-RXN; RXN-14325
RXN-2982	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113533	(INDOLE-3-ACETYL-LEU; WATER)	(INDOLE_ACETATE_AUXIN; LEU)	IAA-Leu conjugate hydrolase	-
RXN-8497	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112074	(LINOLENIC_ACID; OXYGEN-MOLECULE)	(CPD-8678)	-	-
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	Protein-Modification-Reactions	-	ENZRXNN7V-107025; ENZRXNN7V-104720	(R-3-hydroxymyristoyl-ACPs; UDP-OHMYR-GLUCOSAMINE)	(OH-MYRISTOYL; ACP; PROTON)	-	-
RXN-4727	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-105073; ENZRXNN7V-104611	(CPD-12575; CPD-4209)	(PROTON; CPD-4602; UDP)	-	-
RXN-18730	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-20023)	(CPD-20014; WATER)	-	-
ORNCARBAMTRANSFER-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113254; ENZRXNN7V-100736	(L-ORNITHINE; CARBAMOYL-P)	(PROTON; L-CITRULLINE; Pi)	-	-
RXN-7101	Protein-Modification-Reactions	-	-	(BCCP-biotin-L-lysine)	(biotin-L-lysine-in-BCCP-dimers)	-	-
RXN-9952	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-108378; ENZRXNN7V-107821; ENZRXNN7V-102191; ENZRXNN7V-98812; ENZRXNN7V-97917	(CPD-2961; NADP)	(RIBULOSE-5P; CARBON-DIOXIDE; NADPH)	-	-
THRESYN-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112412; ENZRXNN7V-106364; ENZRXNN7V-102484	(O-PHOSPHO-L-HOMOSERINE; WATER)	(Pi; THR)	-	-
RXN-8363	Composite-Reactions; Small-Molecule-Reactions	-	-	(CPD-8160; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8161; WATER; Oxidized-ferredoxins)	-	-
CHORISMATE-SYNTHASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-111726; ENZRXNN7V-109286; ENZRXNN7V-101310; ENZRXNN7V-101155	(3-ENOLPYRUVYL-SHIKIMATE-5P)	(Pi; CHORISMATE)	-	-
RXN-4729	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-105071; ENZRXNN7V-104609	(CPD-12575; CPD-4604)	(PROTON; CPD-4607; UDP)	-	-
GLUC1PURIDYLTRANS-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113778; ENZRXNN7V-110839; ENZRXNN7V-104414; ENZRXNN7V-104336; ENZRXNN7V-101144; ENZRXNN7V-100741; ENZRXNN7V-97730; ENZRXNN7V-97725	(PROTON; GLC-1-P; UTP)	(CPD-12575; PPI)	-	-
RXN-13520	Chemical-Reactions; Small-Molecule-Reactions	steviol 19-<i>O</i>-UDP glucosyltransferase	ENZRXNN7V-113983; ENZRXNN7V-103959; ENZRXNN7V-97742	(CPD-14501; CPD-12575)	(UDP; CPD-14508)	-	-
TRIOSEPISOMERIZATION-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-109395; ENZRXNN7V-106361; ENZRXNN7V-102668; ENZRXNN7V-102359; ENZRXNN7V-99640; ENZRXNN7V-98689	(GAP)	(DIHYDROXY-ACETONE-PHOSPHATE)	-	-
RXN-6424	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-6121)	(CPD-6123; WATER)	-	-
RXN-7686	Chemical-Reactions; Small-Molecule-Reactions	-	-	(NARINGENIN-CMPD; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-431; SUC; CARBON-DIOXIDE; WATER; PROTON)	-	-
RXN-9721	Chemical-Reactions; Small-Molecule-Reactions	-	-	(D-Galactosyl-12-diacyl-glycerols=(Monogalactosyldiacylglycerols-38-6; Monogalactosyldiacylglycerols-38-5; Monogalactosyldiacylglycerols-36-2; CPD-17296; Monogalactosyldiacylglycerols-38-4; CPD-17297; Monogalactosyldiacylglycerols-36-3; Monogalactosyldiacylglycerols-38-3; Monogalactosyldiacylglycerols-36-1; CPD-17298); CPD-10363)	(CPD-10364; DIACYLGLYCEROL=(CPD66-34; CPD-17375; CPD-13040))	&beta;,&beta; digalactosyldiacylglycerol galactosyltransferase	-
RXN-13518	Chemical-Reactions; Small-Molecule-Reactions	bebaudioside B 19-O-UDP glucosyltransferase	ENZRXNN7V-113984; ENZRXNN7V-103960; ENZRXNN7V-97743	(CPD-14507; CPD-12575)	(CPD-14506; UDP)	-	-
RXN-13511	Chemical-Reactions; Small-Molecule-Reactions	steviol UDP glucosyltransferase	-	(CPD-14501; CPD-12575)	(CPD-14502; UDP; PROTON)	-	-
RXN-991	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113144; ENZRXNN7V-112611; ENZRXNN7V-111992; ENZRXNN7V-110389; ENZRXNN7V-110347; ENZRXNN7V-110104; ENZRXNN7V-104850; ENZRXNN7V-104591; ENZRXNN7V-104530; ENZRXNN7V-102939; ENZRXNN7V-102505; ENZRXNN7V-102140; ENZRXNN7V-101559; ENZRXNN7V-100685; ENZRXNN7V-98118; ENZRXNN7V-97760	(CPD-695; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(CPD-477; SUC; CARBON-DIOXIDE)	-	-
RXN-16047	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-17294=(CPD-17296); Reduced-ferredoxins; OXYGEN-MOLECULE; PROTON)	(CPD-17293=(CPD-17297); Oxidized-ferredoxins; WATER)	-	-
RXN-1641	Chemical-Reactions; Small-Molecule-Reactions	-	-	(PHOSPHATIDYLCHOLINE=(Phosphatidylcholines-40-2; Phosphatidylcholines-36-1; Phosphatidylcholines-38-6; Phosphatidylcholines-38-4; Phosphatidylcholines-40-3; Phosphatidylcholines-34-4; 1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL; Phosphatidylcholines-38-5; 1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC; Phosphatidylcholines-38-3; Phosphatidylcholines-40-4; Phosphatidylcholines-40-5; Phosphatidylcholines-38-2); DIACYLGLYCEROL=(CPD66-34; CPD-17375; CPD-13040))	(Triacylglycerols=(TAG-18-3-36-1s; TAG-18-3-40-4s; TAG-18-3-36-4s; TAG-18-3-40-3s; TAG-18-3-34-1; TAG-18-3-38-1s; TAG-18-3-40-2s; TAG-18-3-32-2s; TAG-18-3-36-3s; TAG-18-3-32-1s; TAG-18-3-36-5s; TAG-18-3-40-0s; TAG-18-3-36-0s; TAG-18-3-34-2s; TAG-18-3-38-3s; TAG-18-3-38-2s; TAG-18-3-40-1s; TAG-18-3-38-4s; TAG-18-3-38-0s; TAG-18-3-34-0s; TAG-18-3-36-6s; TAG-18-3-32-0s; TAG-18-3-38-5s; TAG-18-3-34-3s; CPD-13014); 2-Lysophosphatidylcholines=(CPD-8347; CPD-8343))	-	-
RXN-13512	Chemical-Reactions; Small-Molecule-Reactions	steviolmonoside 19-O-UDP glucosyltransferase	ENZRXNN7V-113986; ENZRXNN7V-103962; ENZRXNN7V-97745	(CPD-14502; CPD-12575)	(CPD-14505; UDP)	-	-
RXN-8302	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2188; OXYGEN-MOLECULE; Reduced-ferredoxins; PROTON)	(CPD-8077; WATER; Oxidized-ferredoxins)	-	-
RXN-11535	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-717; OXYGEN-MOLECULE; Red-NADPH-Hemoprotein-Reductases)	(CPD-17422; WATER; Ox-NADPH-Hemoprotein-Reductases)	-	-
THYKI-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112297; ENZRXNN7V-106187; ENZRXNN7V-103868; ENZRXNN7V-102750	(THYMIDINE; ATP)	(PROTON; TMP; ADP)	-	-
RXN-2621	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-104730; ENZRXNN7V-99289; ENZRXNN7V-99002	(CAFFEOYLSHIKIMATE; CO-A)	(CAFFEOYL-COA; SHIKIMATE)	-	-
RXN-9556	Protein-Modification-Reactions	3-oxo-<i>cis</i>-vaccenoyl-[acyl-carrier protein] reductase	-	(R-3-hydroxy-cis-vaccenoyl-ACPs; NADP)	(3-oxo-cis-vaccenoyl-ACPs; NADPH; PROTON)	-	-
RXN-18727	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-15088)	(CPD-20023; UDP; PROTON)	-	-
RXN-4737	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-12575; CPD-4616)	(PROTON; CPD-4621; UDP)	-	-
PGLUCISOM-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113602; ENZRXNN7V-113499; ENZRXNN7V-111297; ENZRXNN7V-101238; ENZRXNN7V-100710; ENZRXNN7V-100560; ENZRXNN7V-100546; ENZRXNN7V-100033; ENZRXNN7V-98895	(D-glucopyranose-6-phosphate=(ALPHA-GLC-6-P; GLC-6-P))	(FRUCTOSE-6P)	phosphohexose isomerase; phosphohexomutase; oxoisomerase; hexosephosphate isomerase; phosphosaccharomutase; phosphoglucoisomerase; phosphohexoisomerase; phosphoglucose isomerase; glucose phosphate isomerase; hexose phosphate isomerase; <small>D</small>-glucose-6-phosphate ketol-isomerase	-
RXN-8326	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-8091; OXYGEN-MOLECULE; FERROCYTOCHROME-B5; PROTON)	(CPD-8092; WATER; FERRICYTOCHROME-B5)	-	-
3.5.2.17-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-114220; ENZRXNN7V-111231; ENZRXNN7V-111072; ENZRXNN7V-110856; ENZRXNN7V-101227; ENZRXNN7V-99660; ENZRXN-14386	(5-HYDROXYISOURATE; WATER)	(PROTON; CPD-5821)	-	-
RXN-4722	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-105075; ENZRXNN7V-104613	(CPD-12575; CPD-4210)	(PROTON; CPD-4613; UDP)	-	-
RXN-9527	Protein-Modification-Reactions	3-oxo-decanoyl-[acyl-carrier protein] synthase	-	(Octanoyl-ACPs; MALONYL-ACP; PROTON)	(3-oxo-decanoyl-ACPs; CARBON-DIOXIDE; ACP)	-	-
DEOXYADENYLATE-KINASE-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(ATP; DAMP)	(ADP; DADP)	-	-
RXN-7687	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-6994; 2-KETOGLUTARATE; OXYGEN-MOLECULE)	(5734-TETRAHYDROXYFLAVONE; SUC; CARBON-DIOXIDE; WATER)	-	-
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	-	(VAL; 2-KETOGLUTARATE)	(GLT; 2-KETO-ISOVALERATE)	-	-
CARBPSYN-RXN	Composite-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-113789; ENZRXNN7V-112214; ENZRXNN7V-112073; ENZRXNN7V-111991; ENZRXNN7V-111652; ENZRXNN7V-106064; ENZRXNN7V-103021; ENZRXNN7V-101958; ENZRXNN7V-100175	(ATP; GLN; HCO3; WATER)	(GLT; CARBAMOYL-P; ADP; Pi; PROTON)	-	GLUTAMIN-RXN; RXN-13202
RXN-8327	Chemical-Reactions; Small-Molecule-Reactions	-	-	(CPD-2181; OXYGEN-MOLECULE; FERROCYTOCHROME-B5; PROTON)	(CPD-8091; WATER; FERRICYTOCHROME-B5)	-	-
2.1.1.17-RXN	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-98550	(S-ADENOSYLMETHIONINE; L-1-PHOSPHATIDYL-ETHANOLAMINE=(Phosphatidylethanolamines-38-6; PE-32-3; PE-32-0; Phosphatidylethanolamines-36-2; Phosphatidylethanolamines-36-3; PE-32-1; Phosphatidylethanolamines-38-2; Phosphatidylethanolamines-36-6; Phosphatidylethanolamines-38-4; Phosphatidylethanolamines-40-3; Phosphatidylethanolamines-34-4; Phosphatidylethanolamines-42-4; Phosphatidylethanolamines-42-2; Phosphatidylethanolamines-34-1; Phosphatidylethanolamines-36-4; Phosphatidylethanolamines-40-2; Phosphatidylethanolamines-38-3; Phosphatidylethanolamines-34-2; N-Acylphosphatidylethanolamines; Phosphatidylethanolamines-42-3; CPD-405; Phosphatidylethanolamines-36-1; Phosphatidylethanolamines-36-5; CPD-160; Phosphatidylethanolamines-34-3; Phosphatidylethanolamines-38-5; PE-32-2))	(CPD-405; ADENOSYL-HOMO-CYS; PROTON)	-	-
RXN-16416	Chemical-Reactions; Small-Molecule-Reactions	-	ENZRXNN7V-112550; ENZRXNN7V-112206; ENZRXNN7V-110682; ENZRXNN7V-109186; ENZRXNN7V-108421; ENZRXNN7V-107098; ENZRXNN7V-106823; ENZRXNN7V-105236; ENZRXNN7V-104715; ENZRXNN7V-102483; ENZRXNN7V-101825	(18-HYDROXYOLEATE; NADP)	(18-OXOOLEATE; NADPH; PROTON)	-	-
